AppTimestamp(s),SensorTimestamp(s),mag_x,mag_y,mag_z
0.0555,67837.4146,-13.44,-22.02,-23.4
0.0592,67837.4346,-13.68,-21.66,-23.16
0.0615,67837.4545,-14.16,-21.84,-23.52
0.0739,67837.4746,-14.22,-21.54,-24.18
0.0951,67837.4946,-14.82,-20.94,-24.54
0.109,67837.5145,-15.06,-20.52,-24.6
0.1356,67837.5344,-15.18,-20.34,-24.12
0.1477,67837.5546,-15.78,-20.58,-24.06
0.166,67837.5746,-15.78,-20.7,-23.34
0.186,67837.5946,-16.14,-20.94,-23.1
0.2064,67837.6145,-16.74,-20.82,-23.4
0.2281,67837.6345,-16.68,-20.46,-23.34
0.2464,67837.6546,-16.98,-20.58,-23.46
0.2688,67837.6746,-16.98,-20.76,-23.34
0.2957,67837.6945,-16.92,-20.58,-23.22
0.3069,67837.7146,-17.64,-20.04,-22.56
0.3292,67837.7346,-18.06,-19.2,-22.62
0.3465,67837.7545,-19.26,-18.06,-23.22
0.3665,67837.7746,-19.86,-17.16,-22.44
0.3864,67837.7946,-19.86,-16.92,-22.86
0.4086,67837.8146,-20.28,-17.4,-22.68
0.4301,67837.8346,-20.16,-18.3,-21.84
0.4494,67837.8546,-20.46,-19.44,-21.9
0.4677,67837.8746,-20.34,-20.52,-21.06
0.4887,67837.8956,-20.28,-20.7,-20.82
0.5136,67837.9166,-19.86,-20.94,-20.34
0.5292,67837.9366,-19.68,-21.36,-19.5
0.549,67837.9566,-19.86,-21.72,-19.44
0.5724,67837.9766,-19.68,-22.44,-18.84
0.5903,67837.9965,-19.26,-23.16,-19.02
0.609,67838.0166,-18.9,-23.46,-19.74
0.6341,67838.0366,-17.88,-23.04,-20.16
0.6484,67838.0565,-17.16,-23.28,-20.94
0.6693,67838.0766,-16.32,-22.86,-21.66
0.6983,67838.0966,-15.36,-21.9,-22.14
0.7116,67838.1165,-15.12,-21.9,-22.68
0.7332,67838.1366,-14.58,-20.88,-23.46
0.7538,67838.1566,-14.52,-19.86,-24.06
0.7722,67838.1766,-14.1,-19.56,-25.02
0.7907,67838.1965,-14.1,-18.54,-26.04
0.8081,67838.2166,-13.98,-17.34,-26.88
0.8314,67838.2366,-13.68,-16.56,-27.54
0.8483,67838.2565,-13.32,-15.54,-28.2
0.868,67838.2765,-13.02,-14.52,-28.62
0.888,67838.2965,-12.96,-14.04,-28.86
0.9107,67838.3165,-13.02,-13.56,-29.22
0.9338,67838.3366,-13.92,-12.84,-29.16
0.9505,67838.3566,-14.82,-12.42,-29.16
0.9707,67838.3776,-15.9,-12.42,-29.04
0.9934,67838.3975,-17.1,-12,-28.92
1.0138,67838.4185,-18.48,-12.36,-27.96
1.0304,67838.4386,-19.86,-13.02,-26.4
1.0874,67838.4585,-21.06,-14.16,-25.02
1.0928,67838.4796,-22.08,-15.54,-23.58
1.0947,67838.4996,-22.62,-16.44,-22.44
1.1166,67838.5196,-22.44,-17.58,-21.66
1.1315,67838.5396,-21.9,-18.42,-20.22
1.151,67838.5596,-21.3,-19.74,-19.02
1.172,67838.5806,-20.7,-21.42,-17.88
1.1924,67838.6005,-20.64,-22.74,-16.02
1.2149,67838.6206,-20.76,-23.82,-14.88
1.2334,67838.6406,-20.82,-24.9,-13.26
1.2535,67838.6616,-19.92,-25.8,-12.42
1.2735,67838.6815,-18.78,-26.76,-12.66
1.2994,67838.7016,-18,-27.48,-12.54
1.3145,67838.7216,-16.92,-27.84,-13.14
1.3334,67838.7415,-16.74,-27.84,-13.44
1.3543,67838.7624,-16.2,-27.48,-13.8
1.3838,67838.7826,-15.6,-27.54,-14.4
1.4042,67838.8026,-15.12,-27.36,-15.24
1.4218,67838.8236,-14.52,-26.94,-16.44
1.4356,67838.8436,-14.4,-26.64,-17.28
1.4556,67838.8636,-13.86,-25.26,-19.14
1.4756,67838.8836,-13.92,-24.36,-20.82
1.4963,67838.9036,-14.04,-23.22,-22.32
1.5155,67838.9236,-14.22,-21.66,-23.82
1.5362,67838.9436,-14.88,-20.88,-24.48
1.5574,67838.9636,-14.28,-20.28,-24.84
1.5795,67838.9835,-13.74,-19.86,-25.14
1.5971,67839.0036,-13.08,-20.58,-25.68
1.6172,67839.0236,-11.76,-21.42,-25.92
1.6414,67839.0435,-11.46,-21.78,-25.8
1.6564,67839.0636,-10.86,-22.98,-25.32
1.6758,67839.0836,-10.26,-23.58,-24.72
1.6953,67839.1036,-10.38,-24.18,-24
1.7166,67839.1236,-10.5,-25.08,-23.28
1.7419,67839.1446,-10.92,-25.08,-22.8
1.7685,67839.1646,-11.82,-25.2,-22.02
1.7762,67839.1846,-12.72,-25.14,-21.24
1.7967,67839.2046,-12.96,-24.84,-20.94
1.819,67839.2246,-13.68,-24.72,-21.06
1.8397,67839.2446,-13.68,-24.3,-21.18
1.8567,67839.2646,-13.5,-24.06,-21.54
1.882,67839.2846,-13.92,-23.22,-21.96
1.9023,67839.3046,-13.5,-22.56,-23.16
