AppTimestamp(s),SensorTimestamp(s),gyro_x,gyro_y,gyro_z
0.0546,67837.4088,-0.68295,-0.61331,0.00244
0.0562,67837.4188,-0.82894,-0.69272,0.04826
0.0584,67837.4288,-0.90042,-0.74831,0.03054
0.0596,67837.4388,-0.96395,-0.76175,0.00305
0.061,67837.4487,-0.95417,-0.70616,-0.0055
0.0619,67837.4587,-0.83627,-0.51191,-0.03604
0.0632,67837.4688,-0.62186,-0.34331,-0.08919
0.0749,67837.4788,-0.35125,-0.29749,-0.14294
0.0773,67837.4888,-0.11423,-0.26512,-0.16005
0.096,67837.4988,0.18082,-0.22174,-0.15455
0.0976,67837.5087,0.38973,-0.27,-0.13134
0.1099,67837.5187,0.50824,-0.38118,-0.09224
0.1349,67837.5288,0.51985,-0.45876,-0.03726
0.1361,67837.5386,0.46609,-0.56261,0.01527
0.1372,67837.5488,0.35369,-0.68173,0.02566
0.1482,67837.5588,0.22785,-0.79474,0.01405
0.1575,67837.5688,0.10324,-1.00976,-0.03115
0.1667,67837.5788,-0.05986,-1.13865,-0.07269
0.1747,67837.5887,-0.28894,-1.01404,0.00855
0.1872,67837.5988,-0.53878,-0.33964,0.04765
0.1953,67837.6087,-0.67745,0.15516,0.10873
0.2079,67837.6187,-0.65973,0.32987,0.21808
0.2173,67837.6288,-0.4948,0.26389,0.19792
0.2331,67837.6387,-0.22419,-0.15699,0.08858
0.2361,67837.6487,-0.03726,-0.69578,0.05986
0.2473,67837.6588,0.05376,-1.25288,0.1295
0.2551,67837.6688,0,-1.59497,0.24374
0.2721,67837.6788,-0.31093,-1.98959,0.42699
0.2808,67837.6887,-0.71227,-2.5076,0.74098
0.2993,67837.6987,-1.17469,-2.25409,1.00243
0.3011,67837.7087,-1.58275,-0.62369,1.13132
0.3079,67837.7188,-1.85031,-0.08247,1.03053
0.3166,67837.7288,-1.83565,-0.17287,0.70433
0.3301,67837.7388,-1.41354,-0.36652,0.37385
0.3361,67837.7488,-0.86437,-0.44166,0.24923
0.3477,67837.7587,-0.17654,-0.18387,0.11423
0.3551,67837.7687,0.63591,0.04826,-0.04459
0.3674,67837.7787,1.53388,0.18143,-0.1069
0.3785,67837.7888,2.21561,0.33353,-0.03299
0.3874,67837.7988,2.73973,0.61087,0.13867
0.3951,67837.8088,2.98286,0.85765,0.34453
0.4101,67837.8188,3.02989,0.93218,0.67073
0.4256,67837.8287,2.89245,0.81184,0.8546
0.4331,67837.8387,2.66215,0.7984,1.04336
0.4428,67837.8488,2.50333,0.85338,1.1692
0.4508,67837.8588,2.38482,0.78802,1.27915
0.4562,67837.8688,2.34267,0.8717,1.27182
0.4692,67837.8788,2.30296,0.91385,1.17225
0.4763,67837.8887,2.24921,0.90836,1.05985
0.4902,67837.8998,2.16185,1.06963,0.89309
0.5013,67837.9108,2.03113,1.36834,0.71166
0.5146,67837.9208,1.81793,1.65789,0.59682
0.5199,67837.9308,1.60596,1.84909,0.58277
0.5324,67837.9407,1.31397,2.01586,0.63469
0.54,67837.9507,1.06168,2.0409,0.71716
0.5501,67837.9608,0.84605,2.11054,0.75564
0.5602,67837.9708,0.72021,2.19667,0.71166
0.5733,67837.9808,0.58704,2.30785,0.62064
0.5819,67837.9908,0.43616,2.41231,0.55711
0.5949,67838.0007,0.24923,2.41903,0.53939
0.6003,67838.0107,0.08186,2.36222,0.60781
0.6113,67838.0208,-0.10507,2.22599,0.75564
0.6223,67838.0308,-0.23335,2.07144,0.94134
0.6346,67838.0408,-0.35858,1.98287,1.17897
0.6427,67838.0508,-0.41417,1.99936,1.38056
0.6493,67838.0607,-0.42944,2.08855,1.53022
0.6573,67838.0707,-0.40989,2.14597,1.6023
0.6719,67838.0807,-0.36408,2.17529,1.57359
0.6852,67838.0908,-0.36469,2.16857,1.48074
0.6995,67838.1008,-0.45815,2.12703,1.3439
0.7074,67838.1108,-0.58704,2.14658,1.21196
0.7136,67838.1207,-0.80573,2.17224,1.08367
0.7216,67838.1307,-1.00976,2.22111,1.00487
0.7356,67838.1407,-1.18386,2.18873,0.93279
0.7408,67838.1508,-1.24617,2.08,0.8827
0.7552,67838.1608,-1.26022,1.77579,0.79412
0.7613,67838.1708,-1.24983,1.36467,0.73793
0.773,67838.1808,-1.21257,0.9163,0.73731
0.7792,67838.1907,-1.1411,0.64568,0.74953
0.7938,67838.2007,-1.05924,0.44838,0.76786
0.8006,67838.2107,-1.02686,0.39889,0.75503
0.8086,67838.2208,-1.09345,0.34575,0.67989
0.8194,67838.2308,-1.21196,0.23763,0.54611
0.8319,67838.2408,-1.34635,0.03299,0.36774
0.8377,67838.2507,-1.42759,-0.27672,0.1857
0.8488,67838.2607,-1.42759,-0.6353,-0.0171
0.8569,67838.2707,-1.34329,-0.8772,-0.19059
0.8686,67838.2807,-1.23089,-0.99938,-0.31948
0.8783,67838.2907,-1.10078,-1.14232,-0.38057
0.8885,67838.3007,-0.91691,-1.39399,-0.34941
0.8969,67838.3107,-0.71716,-1.64689,-0.27245
0.9178,67838.3207,-0.43127,-1.88208,-0.2248
0.9269,67838.3307,-0.21625,-2.07816,-0.2138
0.9356,67838.3408,0.00977,-2.25104,-0.23274
0.9408,67838.3508,0.15455,-2.38054,-0.31032
0.9519,67838.3608,0.27794,-2.51554,-0.47892
0.9679,67838.3708,0.34086,-2.55708,-0.65424
0.9712,67838.3818,0.40806,-2.49783,-0.93462
0.9819,67838.3918,0.46059,-2.34572,-1.18386
0.9944,67838.4017,0.5229,-2.14353,-1.47096
1.0016,67838.4117,0.54672,-2.0464,-1.67683
1.0146,67838.4227,0.54428,-1.95721,-1.95171
1.02,67838.4327,0.50702,-1.90529,-2.14719
1.0311,67838.4427,0.45387,-1.89979,-2.35061
1.0424,67838.4528,0.416,-1.94316,-2.4679
1.0888,67838.4627,0.4105,-2.00425,-2.58396
1.0926,67838.4728,0.48075,-2.04945,-2.66215
1.0933,67838.4838,0.63163,-2.06778,-2.72873
1.0944,67838.4938,0.73731,-2.13742,-2.75745
1.095,67838.5038,0.83933,-2.25348,-2.74156
1.1055,67838.5137,0.92546,-2.34084,-2.6988
1.1184,67838.5237,1.03786,-2.37688,-2.61511
1.1202,67838.5338,1.11972,-2.4233,-2.53876
1.132,67838.5438,1.1582,-2.51066,-2.36832
1.1399,67838.5538,1.13621,-2.60656,-2.24432
1.1519,67838.5638,1.04214,-2.67192,-2.12398
1.163,67838.5737,0.93523,-2.59984,-2.07083
1.1724,67838.5848,0.69455,-2.39398,-2.06228
1.1808,67838.5947,0.44899,-2.20339,-2.10138
1.1928,67838.6047,0.15699,-1.99936,-2.17896
1.2008,67838.6147,-0.03787,-1.85031,-2.25287
