AppTimestamp(s),MAC,RSSI
0.1906,BE:AC:20:23:00:03,-77
0.4217,BE:AC:20:23:00:06,-97
0.62,BE:AC:20:23:00:03,-79
0.8144,BE:AC:20:23:00:04,-94
0.8305,BE:AC:20:23:00:03,-81
1.0112,BE:AC:20:23:00:03,-81
1.2132,BE:AC:20:23:00:04,-90
1.2191,BE:AC:20:23:00:03,-84
1.6463,BE:AC:20:23:00:03,-76
1.8173,BE:AC:20:23:00:04,-90
1.8353,BE:AC:20:23:00:03,-74
2.0296,BE:AC:20:23:00:04,-83
2.2471,BE:AC:20:23:00:03,-79
2.4513,BE:AC:20:23:00:03,-82
2.7166,BE:AC:20:23:00:06,-91
2.8351,BE:AC:20:23:00:04,-85
2.8534,BE:AC:20:23:00:03,-81
3.0456,BE:AC:20:23:00:04,-90
3.2526,BE:AC:20:23:00:04,-92
3.5173,BE:AC:20:23:00:03,-84
3.6924,BE:AC:20:23:00:03,-75
3.7222,BE:AC:20:23:00:06,-95
3.8905,BE:AC:20:23:00:03,-84
4.4859,BE:AC:20:23:00:04,-93
4.5213,BE:AC:20:23:00:05,-97
4.5275,BE:AC:20:23:00:03,-86
4.6813,BE:AC:20:23:00:04,-94
4.7316,BE:AC:20:23:00:03,-85
4.8731,BE:AC:20:23:00:04,-88
5.3424,BE:AC:20:23:00:06,-94
5.5345,BE:AC:20:23:00:03,-84
6.1756,BE:AC:20:23:00:03,-82
7.1493,BE:AC:20:23:00:05,-93
7.375,BE:AC:20:23:00:03,-81
7.574,BE:AC:20:23:00:03,-96
7.7868,BE:AC:20:23:00:03,-74
7.9438,BE:AC:20:23:00:04,-88
7.9835,BE:AC:20:23:00:03,-82
8.1442,BE:AC:20:23:00:04,-94
8.3946,BE:AC:20:23:00:03,-75
8.6049,BE:AC:20:23:00:03,-76
8.7816,BE:AC:20:23:00:04,-92
8.8296,BE:AC:20:23:00:03,-75
8.8324,BE:AC:20:23:00:06,-95
9.1723,BE:AC:20:23:00:04,-88
9.8069,BE:AC:20:23:00:04,-90
9.8231,BE:AC:20:23:00:03,-77
10.6686,BE:AC:20:23:00:03,-84
10.8612,BE:AC:20:23:00:03,-77
11.0836,BE:AC:20:23:00:03,-77
11.4094,BE:AC:20:23:00:04,-88
11.6757,BE:AC:20:23:00:03,-91
11.88,BE:AC:20:23:00:03,-79
12.1253,BE:AC:20:23:00:03,-76
12.2888,BE:AC:20:23:00:03,-78
12.4504,BE:AC:20:23:00:04,-94
12.4889,BE:AC:20:23:00:03,-75
12.4937,BE:AC:20:23:00:06,-96
12.69,BE:AC:20:23:00:03,-79
12.8512,BE:AC:20:23:00:04,-90
12.8973,BE:AC:20:23:00:03,-91
13.0943,BE:AC:20:23:00:04,-91
13.2618,BE:AC:20:23:00:04,-86
13.4895,BE:AC:20:23:00:04,-88
