AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,PitchX,RollY,YawZ,Quat_w,Quat_x,Quat_y,Quat_z
0.0567,67837.4199,-1.76453,8.24324,4.08211,-0.82894,-0.69272,0.04826,-13.44,-22.02,-23.4,55.108517,14.84026,-80.225815,0.7108428027428629,0.42458308,-0.20798437,-0.52074391
0.06,67837.4399,-1.12767,7.79073,5.42766,-0.96395,-0.76175,0.00305,-13.68,-21.66,-23.16,54.294308,13.746598,-79.848419,0.7125506237580367,0.41574448,-0.20905536,-0.52509427
0.0623,67837.4598,-0.79009,7.64708,8.35098,-0.83627,-0.51191,-0.03604,-14.16,-21.84,-23.52,53.234783,12.581078,-79.459503,0.7147981231758758,0.40510255,-0.20930602,-0.53023255
0.076,67837.4799,-1.06542,7.53695,8.98544,-0.35125,-0.29749,-0.14294,-14.22,-21.54,-24.18,52.367702,11.94089,-79.312576,0.7164260920267552,0.39744085,-0.20820908,-0.53425032
0.0966,67837.4999,-1.71664,7.58004,8.49942,0.18082,-0.22174,-0.15455,-14.82,-20.94,-24.54,51.966942,11.75686,-79.509979,0.7161385448440845,0.39391968,-0.20792295,-0.53734618
0.1103,67837.5198,-2.09971,7.72609,6.34463,0.50824,-0.38118,-0.09224,-15.06,-20.52,-24.6,52.161346,11.797801,-79.901573,0.7139056654269437,0.39451295,-0.21004502,-0.5390541
0.1364,67837.5397,-1.94409,7.79791,4.80516,0.46609,-0.56261,0.01527,-15.18,-20.34,-24.12,52.679375,11.627362,-80.240891,0.7107371883032325,0.39603913,-0.2150263,-0.54015678
0.1486,67837.5599,-1.86987,8.91601,4.11324,0.22785,-0.79474,0.01405,-15.78,-20.58,-24.06,53.154186,11.10542,-80.403664,0.7078081765687531,0.39596891,-0.22133972,-0.54150248
0.1671,67837.5799,-1.4437,8.92558,4.02465,-0.05986,-1.13865,-0.07269,-15.78,-20.7,-23.34,53.418228,10.291379,-80.570679,0.7047582240898713,0.39328671,-0.22833064,-0.54452413
0.1877,67837.5999,-0.75178,6.0717,6.32788,-0.53878,-0.33964,0.04765,-16.14,-20.94,-23.1,53.219906,9.146195,-80.610153,0.7027628895252201,0.38660854,-0.23445114,-0.54926389
0.2087,67837.6198,-0.89783,7.56089,7.05571,-0.65973,0.32987,0.21808,-16.74,-20.82,-23.4,52.535091,8.822074,-80.295532,0.7053678245474093,0.3817549,-0.23178354,-0.55045056
0.2337,67837.6399,-1.37188,8.59997,6.01423,-0.22419,-0.15699,0.08858,-16.68,-20.46,-23.34,51.92136,8.770103,-79.766884,0.7093631931776074,0.37900805,-0.22712797,-0.54915357
0.2479,67837.6599,-3.06697,9.10994,4.45082,0.05376,-1.25288,0.1295,-16.98,-20.58,-23.46,51.87669,8.39255,-79.792618,0.7086014515858643,0.37688494,-0.2293148,-0.55068725
0.2726,67837.6799,-3.62722,8.28394,1.58496,-0.31093,-1.98959,0.42699,-16.98,-20.76,-23.34,52.265076,7.183935,-80.001854,0.7041148549338533,0.37289128,-0.2394779,-0.55481952
0.2999,67837.6999,-2.68629,8.38449,6.17704,-1.17469,-2.25409,1.00243,-16.92,-20.58,-23.22,52.008453,4.476524,-79.427834,0.7017808346786024,0.35943636,-0.25292659,-0.56065792
0.3088,67837.7199,1.68073,9.46189,7.16345,-1.85031,-0.08247,1.03053,-17.64,-20.04,-22.56,50.728504,1.596137,-77.600098,0.707881791166032,0.34169987,-0.25858483,-0.56149662
0.3308,67837.7399,0.08859,10.48182,13.14417,-1.41354,-0.36652,0.37385,-18.06,-19.2,-22.62,48.66024,0.363138,-76.085564,0.7184069113308147,0.32624355,-0.25161546,-0.56048757
0.3484,67837.7599,-2.3535,11.18332,14.619,-0.17654,-0.18387,0.11423,-19.26,-18.06,-23.22,47.30463,-0.272831,-75.732422,0.7225418892168248,0.31537482,-0.24797657,-0.56300938
0.3679,67837.7799,-3.83072,10.74039,15.62217,1.53388,0.18143,-0.1069,-19.86,-17.16,-22.44,47.568474,-0.39484,-75.670403,0.7218462935965229,0.3165766,-0.24986589,-0.56239152
0.388,67837.7999,-5.14993,8.82742,14.35803,2.73973,0.61087,0.13867,-19.86,-16.92,-22.86,49.719124,-0.018033,-75.777145,0.716038836430332,0.33169127,-0.25828925,-0.55727547
0.4113,67837.8199,-4.9943,7.74285,9.54568,3.02989,0.93218,0.67073,-20.28,-17.4,-22.68,53.002342,0.491191,-75.280853,0.7098161633920459,0.35567963,-0.2694658,-0.54501486
0.4339,67837.8399,-3.76608,7.47949,7.45794,2.66215,0.7984,1.04336,-20.16,-18.3,-21.84,55.887306,1.115449,-74.39978,0.7063870629400667,0.37843814,-0.27645338,-0.53044832
0.4518,67837.8599,-2.77009,6.80911,7.12514,2.38482,0.78802,1.27915,-20.46,-19.44,-21.9,58.159889,1.261937,-72.993057,0.7056969934547471,0.3964161,-0.28132334,-0.51546407
0.4699,67837.8799,-0.73263,6.22253,6.3159,2.30296,0.91385,1.17225,-20.34,-20.52,-21.06,60.131519,0.823676,-71.008354,0.7066136648442807,0.41144764,-0.28588647,-0.49967679
0.4912,67837.9009,0.66559,5.50427,5.92804,2.16185,1.06963,0.89309,-20.28,-20.7,-20.82,63.227531,-0.050777,-67.786163,0.7067671036039394,0.4349094,-0.29262531,-0.47508368
0.5177,67837.9219,0.58179,3.77805,4.49392,1.81793,1.65789,0.59682,-19.86,-20.94,-20.34,63.594181,0.515958,-67.324615,0.7087120003425263,0.44067612,-0.28887793,-0.46912834
0.5335,67837.9419,-0.31843,2.68151,2.9329,1.31397,2.01586,0.63469,-19.68,-21.36,-19.5,64.613998,1.688086,-66.27597,0.7119578619320668,0.45428741,-0.28170681,-0.45539019
0.5521,67837.9619,0.00479,2.80122,2.88741,0.84605,2.11054,0.75564,-19.86,-21.72,-19.44,65.041924,2.773067,-64.89122,0.7183438488107641,0.46450141,-0.2711235,-0.44126251
0.5738,67837.9819,0.65362,3.12204,3.04303,0.58704,2.30785,0.62064,-19.68,-22.44,-18.84,65.057358,3.508117,-63.074257,0.7268667181588243,0.4715848,-0.25912839,-0.42676109
0.5959,67838.0019,-0.25618,2.57856,2.03268,0.24923,2.41903,0.53939,-19.26,-23.16,-19.02,65.320152,4.813388,-61.726925,0.7336569136012945,0.48096189,-0.24624841,-0.41204965
0.6118,67838.0219,-1.04387,2.21942,2.16675,-0.10507,2.22599,0.75564,-18.9,-23.46,-19.74,65.571159,6.150917,-60.376785,0.7402460445048256,0.49006355,-0.23290916,-0.39702246
0.635,67838.0419,-0.49081,2.41814,3.54102,-0.35858,1.98287,1.17897,-17.88,-23.04,-20.16,65.486511,6.443444,-58.170635,0.748651664231641,0.49490085,-0.22120114,-0.38165939
0.6498,67838.0619,1.54426,3.69186,4.97515,-0.42944,2.08855,1.53022,-17.16,-23.28,-20.94,65.081039,5.388324,-54.701462,0.7595602872399487,0.49544221,-0.21165988,-0.36442459
0.673,67838.0819,3.87861,5.11641,4.72855,-0.36408,2.17529,1.57359,-16.32,-22.86,-21.66,64.09848,2.889723,-49.678055,0.7745589741290161,0.49038312,-0.20344371,-0.34379274
0.7018,67838.1019,5.48272,6.24408,3.59609,-0.45815,2.12703,1.3439,-15.36,-21.9,-22.14,63.17511,-0.237524,-44.067513,0.7892158221842548,0.48488063,-0.19814163,-0.32057613
0.7161,67838.1218,6.3183,6.37097,3.0957,-0.80573,2.17224,1.08367,-15.12,-21.9,-22.68,62.191559,-3.076129,-38.897511,0.8025374455963757,0.47917193,-0.19357648,-0.29808733
0.7383,67838.1419,6.42604,6.54096,3.09331,-1.18386,2.18873,0.93279,-14.58,-20.88,-23.46,60.863331,-5.275711,-34.433739,0.8158258136733216,0.47155589,-0.18766715,-0.27720809
0.7591,67838.1619,7.1419,7.15866,2.73178,-1.26022,1.77579,0.79412,-14.52,-19.86,-24.06,59.305237,-7.103651,-30.479404,0.828813663245603,0.46227369,-0.18174151,-0.25756741
0.775,67838.1819,7.40048,7.41963,3.27766,-1.21257,0.9163,0.73731,-14.1,-19.56,-25.02,57.756168,-9.080022,-27.108042,0.8396318585832032,0.45177972,-0.18021122,-0.24173817
0.7943,67838.2018,7.69496,7.82186,4.28083,-1.05924,0.44838,0.76786,-14.1,-18.54,-26.04,56.260616,-11.619841,-24.082249,0.8480877622770481,0.44011319,-0.18515867,-0.22970371
0.8089,67838.2219,8.48505,9.36372,3.44286,-1.09345,0.34575,0.67989,-13.98,-17.34,-26.88,54.955315,-14.357129,-21.266373,0.8544826938292686,0.42946824,-0.19343245,-0.21908958
0.8321,67838.2418,9.13388,10.72124,2.83952,-1.34635,0.03299,0.36774,-13.68,-16.56,-27.54,53.650288,-16.734314,-18.954762,0.8600258025289582,0.4189899,-0.20159847,-0.21014552
