AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z
0.0697,68102.126,-2.7246,9.14346,4.4197
0.074,68102.146,-1.16598,9.46667,7.18261
0.0783,68102.166,-0.22027,8.80827,7.44357
0.082,68102.186,-1.92494,7.55371,6.25365
0.0854,68102.206,-3.43329,7.5992,6.7708
0.0891,68102.226,-2.55701,8.36534,9.74679
0.1087,68102.246,-2.31759,6.41167,8.99262
0.1312,68102.266,-3.20584,5.89692,6.67982
0.1597,68102.286,-2.93769,7.13472,4.24253
0.1953,68102.306,-1.42455,8.28873,6.34463
0.1993,68102.326,-0.77812,8.70771,7.86974
0.209,68102.346,-1.79565,7.20894,8.30788
0.2331,68102.366,-3.98156,6.58645,6.82347
0.2485,68102.386,-4.43406,6.32069,6.95755
0.2695,68102.406,-3.66552,6.359,8.51618
0.2889,68102.426,-3.80918,6.14831,10.71166
0.3096,68102.446,-3.36146,5.82749,8.40125
0.3338,68102.466,-3.02148,5.29358,6.79714
0.356,68102.487,-2.15478,4.98233,6.0693
0.3714,68102.507,-1.33596,4.8315,6.26802
0.3938,68102.527,-0.46926,4.31196,6.35421
0.4113,68102.547,0.69192,3.93846,6.22971
0.4335,68102.568,1.71904,3.7182,5.39414
0.4569,68102.588,2.54743,3.95283,3.76847
0.4768,68102.608,3.77805,4.77883,3.39737
0.5036,68102.628,5.12359,5.6575,4.97036
0.5186,68102.648,6.25605,5.94001,4.67588
0.5381,68102.668,5.09007,5.35822,3.21062
0.5569,68102.688,3.19147,4.92487,2.99754
0.5713,68102.708,2.78924,5.15472,4.16831
0.5968,68102.728,3.44526,5.9041,5.66947
0.6141,68102.748,3.64637,6.80193,6.03818
0.6339,68102.768,4.27365,7.96551,6.56011
0.6625,68102.788,5.6551,9.02853,7.94875
0.6849,68102.808,5.2457,9.1674,7.85059
0.6983,68102.828,4.20661,8.89207,8.32224
0.7199,68102.848,3.11725,8.82024,9.25119
0.7362,68102.868,3.69665,9.73004,9.93594
0.7546,68102.888,5.15232,10.65899,11.02051
0.7762,68102.908,4.92248,10.71166,10.74039
0.7958,68102.928,3.68707,10.37647,10.01734
0.8127,68102.948,3.21781,9.81862,11.12346
0.8423,68102.968,3.60567,9.77792,12.23676
0.8538,68102.988,3.83312,9.70609,11.54484
0.8736,68103.008,3.17711,9.07881,9.63427
0.8972,68103.029,2.18351,8.06367,8.59997
0.9144,68103.049,1.44849,7.07726,8.66701
0.9341,68103.07,1.02711,6.20338,8.43238
0.9533,68103.09,0.06704,5.26964,7.35978
0.9834,68103.11,-1.16119,4.42927,6.33985
1.0019,68103.13,-2.05662,3.59849,5.51624
1.0135,68103.15,-2.92093,3.07176,4.22337
1.0414,68103.17,-3.63679,2.68869,2.9305
1.0643,68103.19,-3.7158,2.74615,1.78368
1.0787,68103.21,-3.2202,3.23696,1.50116
1.1038,68103.23,-3.09331,3.57215,1.58257
1.1145,68103.25,-3.39019,3.66073,1.87945
1.1335,68103.27,-3.33033,4.01747,2.90896
1.1542,68103.291,-3.46202,4.31675,3.66073
1.1751,68103.311,-4.11084,4.51068,4.58729
1.1999,68103.331,-4.74531,4.5418,4.84586
1.2214,68103.352,-5.65032,4.44843,5.27203
1.2407,68103.372,-5.99987,5.2433,6.72531
1.2652,68103.392,-4.63757,7.02938,8.61913
1.2818,68103.412,-4.01508,8.49463,8.9208
1.3027,68103.432,-3.84748,9.75158,10.05086
1.3267,68103.452,-2.36547,11.28866,13.18726
1.3407,68103.473,-1.37906,12.06917,14.71476
1.3569,68103.493,-2.13563,11.65258,14.68364
1.379,68103.513,-2.76291,10.5273,15.65329
1.4001,68103.534,-2.31759,9.72764,15.83525
1.4215,68103.554,-1.70228,8.88488,13.78821
1.4405,68103.574,-1.26653,8.00621,11.25035
1.4639,68103.595,-1.20668,6.99825,9.42597
1.4821,68103.615,-1.22823,6.52181,8.88728
1.5042,68103.636,-0.73981,5.66229,7.9703
1.5225,68103.656,-0.31364,4.49392,7.27119
1.5507,68103.677,0.60094,3.95283,6.8977
1.5649,68103.697,1.04866,3.26809,5.36541
1.5871,68103.717,0.77093,2.21942,3.36625
1.6005,68103.737,0.03831,1.63524,2.71981
1.6223,68103.757,-0.40941,1.30005,3.41653
1.643,68103.777,0.56982,1.52511,4.96318
1.6618,68103.797,3.93607,2.78446,7.27598
1.6877,68103.817,6.01423,3.58412,5.65032
1.7013,68103.837,4.26647,4.1707,3.78763
1.7246,68103.857,2.97839,4.2928,4.5849
1.7451,68103.877,4.06775,4.8722,5.69581
1.7697,68103.897,4.64954,5.98311,6.28717
1.7835,68103.917,4.90572,6.69658,5.66468
1.8046,68103.937,5.02782,7.31668,6.46195
