AppTimestamp(s),Latitude_degrees,Longitude_degrees,floor_ID
61.2018,49.461327233975,11.111581373854,0
67.1921,49.461317671349,11.111515330346,0
72.8737,49.461305470908,11.11145117656,0
81.4224,49.461282618855,11.111356707698,0
86.2451,49.461316222002,11.111336898315,0
91.3144,49.461330078289,11.111394074559,0
96.5772,49.461296470891,11.111413693783,0
128.4433,49.461296470891,11.111413693783,0
132.8061,49.461330078289,11.111394074559,0
137.6548,49.461316222002,11.111336898315,0
142.537,49.461282618855,11.111356707698,0
150.4229,49.461305470908,11.11145117656,0
155.2872,49.461317671349,11.111515330346,0
160.0653,49.461327233975,11.111581373854,0
