AppTimestamp(s),MAC,RSSI
0.2119,BE:AC:20:23:00:01,-93
0.4013,BE:AC:20:23:00:01,-87
0.4873,BE:AC:20:23:00:02,-74
0.5918,BE:AC:20:23:00:01,-85
0.8913,BE:AC:20:23:00:02,-65
1.7316,BE:AC:20:23:00:02,-68
1.8452,BE:AC:20:23:00:01,-88
1.9143,BE:AC:20:23:00:02,-77
2.2397,BE:AC:20:23:00:01,-95
2.3231,BE:AC:20:23:00:02,-77
2.4436,BE:AC:20:23:00:01,-88
2.654,BE:AC:20:23:00:01,-91
2.7409,BE:AC:20:23:00:02,-78
2.9855,BE:AC:20:23:00:02,-76
3.1447,BE:AC:20:23:00:02,-70
3.6089,BE:AC:20:23:00:02,-71
3.6817,BE:AC:20:23:00:01,-88
3.9125,BE:AC:20:23:00:01,-86
3.97,BE:AC:20:23:00:02,-83
4.0804,BE:AC:20:23:00:01,-92
4.1607,BE:AC:20:23:00:02,-81
4.285,BE:AC:20:23:00:01,-91
4.3887,BE:AC:20:23:00:02,-76
5.7999,BE:AC:20:23:00:02,-78
5.9474,BE:AC:20:23:00:01,-97
6.1457,BE:AC:20:23:00:01,-88
6.2171,BE:AC:20:23:00:02,-79
6.3518,BE:AC:20:23:00:01,-92
6.6267,BE:AC:20:23:00:02,-94
6.8342,BE:AC:20:23:00:02,-72
6.9584,BE:AC:20:23:00:01,-91
7.3792,BE:AC:20:23:00:01,-93
7.4481,BE:AC:20:23:00:02,-73
7.5826,BE:AC:20:23:00:01,-84
7.6665,BE:AC:20:23:00:02,-70
7.7862,BE:AC:20:23:00:01,-92
7.9876,BE:AC:20:23:00:01,-89
8.0691,BE:AC:20:23:00:02,-76
8.2645,BE:AC:20:23:00:02,-65
8.4767,BE:AC:20:23:00:02,-83
8.6032,BE:AC:20:23:00:01,-90
8.6848,BE:AC:20:23:00:02,-72
8.8848,BE:AC:20:23:00:02,-69
9.5161,BE:AC:20:23:00:02,-69
9.7476,BE:AC:20:23:00:02,-85
9.8171,BE:AC:20:23:00:01,-94
9.9212,BE:AC:20:23:00:02,-73
10.2265,BE:AC:20:23:00:01,-88
10.4343,BE:AC:20:23:00:01,-90
10.5398,BE:AC:20:23:00:02,-69
10.6405,BE:AC:20:23:00:01,-97
10.7484,BE:AC:20:23:00:02,-77
10.9394,BE:AC:20:23:00:02,-75
11.0585,BE:AC:20:23:00:01,-89
11.1439,BE:AC:20:23:00:02,-78
11.3677,BE:AC:20:23:00:02,-75
11.466,BE:AC:20:23:00:01,-90
11.5647,BE:AC:20:23:00:02,-72
11.6491,BE:AC:20:23:00:01,-90
11.7565,BE:AC:20:23:00:02,-74
11.8554,BE:AC:20:23:00:01,-93
11.9912,BE:AC:20:23:00:02,-72
12.0706,BE:AC:20:23:00:01,-87
12.1706,BE:AC:20:23:00:02,-74
12.256,BE:AC:20:23:00:01,-95
12.4063,BE:AC:20:23:00:02,-73
12.5982,BE:AC:20:23:00:02,-69
13.0041,BE:AC:20:23:00:02,-70
13.0765,BE:AC:20:23:00:01,-87
13.8238,BE:AC:20:23:00:02,-78
13.8877,BE:AC:20:23:00:01,-85
14.4442,BE:AC:20:23:00:02,-89
14.6436,BE:AC:20:23:00:02,-74
14.8611,BE:AC:20:23:00:02,-67
14.9276,BE:AC:20:23:00:01,-96
15.0433,BE:AC:20:23:00:02,-74
15.2741,BE:AC:20:23:00:02,-72
15.3384,BE:AC:20:23:00:01,-89
15.462,BE:AC:20:23:00:02,-71
15.5392,BE:AC:20:23:00:01,-88
15.6607,BE:AC:20:23:00:02,-74
15.7397,BE:AC:20:23:00:01,-91
15.8645,BE:AC:20:23:00:02,-77
16.0822,BE:AC:20:23:00:02,-80
16.1476,BE:AC:20:23:00:01,-91
16.279,BE:AC:20:23:00:02,-72
16.3418,BE:AC:20:23:00:01,-90
16.4944,BE:AC:20:23:00:02,-80
16.6919,BE:AC:20:23:00:02,-75
16.7585,BE:AC:20:23:00:01,-95
17.5113,BE:AC:20:23:00:02,-73
17.715,BE:AC:20:23:00:02,-79
17.7858,BE:AC:20:23:00:01,-95
17.9288,BE:AC:20:23:00:02,-77
18.1279,BE:AC:20:23:00:02,-75
18.3294,BE:AC:20:23:00:02,-75
18.4217,BE:AC:20:23:00:01,-91
18.5414,BE:AC:20:23:00:02,-78
18.7408,BE:AC:20:23:00:02,-75
18.9445,BE:AC:20:23:00:02,-77
19.0215,BE:AC:20:23:00:01,-85
19.3529,BE:AC:20:23:00:02,-73
19.5486,BE:AC:20:23:00:02,-72
19.6233,BE:AC:20:23:00:01,-94
19.7539,BE:AC:20:23:00:02,-72
20.3699,BE:AC:20:23:00:02,-67
20.4635,BE:AC:20:23:00:01,-85
20.5854,BE:AC:20:23:00:02,-68
20.6605,BE:AC:20:23:00:01,-83
21.0699,BE:AC:20:23:00:01,-96
21.2195,BE:AC:20:23:00:02,-78
21.4849,BE:AC:20:23:00:01,-88
21.9284,BE:AC:20:23:00:01,-93
22.0484,BE:AC:20:23:00:02,-69
22.2359,BE:AC:20:23:00:02,-74
22.2978,BE:AC:20:23:00:01,-87
22.4346,BE:AC:20:23:00:02,-78
22.73,BE:AC:20:23:00:01,-94
22.853,BE:AC:20:23:00:02,-77
22.9185,BE:AC:20:23:00:01,-91
23.0525,BE:AC:20:23:00:02,-77
23.1144,BE:AC:20:23:00:01,-89
23.2503,BE:AC:20:23:00:02,-76
23.3218,BE:AC:20:23:00:01,-91
