AppTimestamp(s),SensorTimestamp(s),PitchX,RollY,YawZ,Quat_x,Quat_y,Quat_z
0.0704,68102.126,49.65501,11.024087,128.037613,0.10472547,0.41389796,0.8297506
0.0745,68102.146,48.80735,10.935333,128.265823,0.10135925,0.40793282,0.83286452
0.079,68102.166,48.096523,10.583979,128.143921,0.10167119,0.40175304,0.83421618
0.0827,68102.186,47.780273,10.513783,127.213013,0.10423242,0.39848295,0.83206636
0.0861,68102.206,47.353909,10.589233,126.219788,0.10547967,0.39485282,0.83007634
0.0896,68102.226,46.636066,10.389956,125.768822,0.10566456,0.38877925,0.83036631
0.109,68102.246,45.997414,10.865653,125.177071,0.10169847,0.38540781,0.83052099
0.1316,68102.266,45.895519,11.752154,124.49173,0.097181,0.3871251,0.8292256
0.16,68102.286,46.144779,12.160671,124.377029,0.09562151,0.39014179,0.82852733
0.1959,68102.306,46.377007,11.317108,124.80864,0.10118745,0.38924706,0.82865822
0.1996,68102.326,46.572418,9.978036,125.199959,0.1103197,0.38640651,0.82822692
0.2093,68102.346,46.514072,9.421393,125.145103,0.11429626,0.38404366,0.82765359
0.2336,68102.366,46.262432,10.296711,124.784576,0.10818762,0.38494715,0.82795066
0.2489,68102.386,46.097336,10.99466,124.591789,0.10313311,0.38601804,0.82837439
0.2711,68102.406,46.231056,10.829541,124.910561,0.10378651,0.38666821,0.82895845
0.2892,68102.426,46.551292,10.234952,125.578407,0.10710001,0.38749027,0.82981241
0.3103,68102.446,47.235859,10.267791,126.583229,0.10610281,0.39330399,0.83130944
0.3345,68102.466,48.345287,10.480822,127.926704,0.10412184,0.40296784,0.83271849
0.3574,68102.487,49.504395,10.300247,129.694778,0.10345073,0.41211134,0.83467352
0.3752,68102.507,50.357056,9.844928,131.701004,0.10255522,0.41854426,0.83767271
0.3944,68102.527,50.991398,9.273087,133.955032,0.10064083,0.42339787,0.84161484
0.416,68102.547,51.473484,8.636545,136.618011,0.09701423,0.42741227,0.84672248
0.4344,68102.568,51.878304,8.032685,139.8918,0.09045875,0.4314844,0.85316741
0.4579,68102.588,52.18932,7.306112,143.484741,0.08318292,0.43478981,0.85990465
0.4776,68102.608,52.27845,6.15024,147.536179,0.07672986,0.43584511,0.86730623
0.5042,68102.628,51.856415,4.621025,151.821899,0.07118531,0.43257284,0.87587118
0.5195,68102.648,51.092274,3.38735,155.81073,0.06424189,0.42706859,0.88449645
0.5416,68102.668,50.135963,3.010232,158.892853,0.05418509,0.42074004,0.89221436
0.5575,68102.688,48.839478,3.094754,161.145889,0.04343404,0.41171339,0.89974546
0.5737,68102.708,47.108871,2.957353,163.284515,0.0346631,0.39868274,0.90814245
0.5973,68102.728,45.228477,2.335412,165.445404,0.03003766,0.38373104,0.9164812
0.6153,68102.748,43.565811,1.456688,167.383194,0.02903972,0.37011099,0.92341757
0.6349,68102.768,42.222904,0.143046,169.142319,0.03291739,0.3586776,0.92873889
0.6639,68102.788,41.177471,-1.798212,170.654144,0.04328582,0.34924883,0.93245256
0.6861,68102.808,40.47607,-3.800887,171.465149,0.05675574,0.342457,0.93429404
0.702,68102.828,39.977119,-5.816102,171.593628,0.07257081,0.33697963,0.93475538
0.7206,68102.848,39.578125,-7.954031,171.402634,0.09039272,0.33190122,0.93427896
0.7368,68102.868,39.45145,-10.514231,171.319977,0.11143553,0.32860762,0.93233138
0.7551,68102.888,39.742012,-13.600989,171.258667,0.13675977,0.328044,0.92806065
0.7767,68102.908,40.345619,-16.135248,170.598572,0.15927094,0.3294957,0.92227483
0.7997,68102.928,41.032082,-17.667362,169.274551,0.17556369,0.33135444,0.91638386
0.8132,68102.948,41.54282,-18.518517,167.553024,0.18750171,0.33164766,0.91119558
0.8427,68102.968,42.085361,-19.180727,165.855164,0.19790092,0.3322064,0.90590191
0.8545,68102.988,43.079319,-19.769463,164.305313,0.20756643,0.33650628,0.89916885
0.8746,68103.008,44.653976,-20.246929,162.678055,0.2170548,0.34522852,0.89018989
0.898,68103.029,46.456001,-20.631062,160.81369,0.22691621,0.35516721,0.87967724
0.9152,68103.049,48.269386,-20.923157,158.598022,0.23748311,0.3643252,0.86802459
0.9347,68103.07,49.977249,-21.045465,156.334534,0.24717928,0.37256539,0.85639244
0.9538,68103.09,51.954189,-20.872244,153.693954,0.25658852,0.38241085,0.84285015
0.9856,68103.11,53.80175,-20.188198,150.804764,0.26351964,0.39167371,0.82965958
1.0035,68103.13,55.506428,-19.022158,147.603958,0.26853979,0.40023986,0.81668484
1.014,68103.15,57.061958,-17.38998,144.162704,0.27163619,0.40837979,0.80412132
1.0424,68103.17,58.421661,-15.252351,140.505478,0.272452,0.41612563,0.79235214
1.0719,68103.19,59.506889,-12.811164,136.705536,0.2719529,0.42265847,0.78147751
1.08,68103.21,60.246761,-10.500308,133.120941,0.27140954,0.42703554,0.77197516
1.1043,68103.23,60.490658,-8.571621,130.019089,0.27071813,0.42799515,0.76490653
1.1149,68103.25,60.09016,-6.174033,126.746689,0.26573986,0.42604005,0.76062083
1.1337,68103.27,58.891869,-2.951618,123.10228,0.25382838,0.42141008,0.75937665
1.1544,68103.291,57.027832,1.028923,119.202675,0.23474194,0.4157213,0.76004064
1.1754,68103.311,54.624836,4.751314,115.760849,0.21255825,0.40785995,0.76198727
1.2008,68103.331,52.1665,7.824932,113.117813,0.190594,0.39980626,0.76425481
1.2223,68103.352,49.696053,10.214393,111.216896,0.16975477,0.39100897,0.7669611
1.2414,68103.372,47.116718,11.622034,110.349884,0.15088823,0.37941414,0.77172315
1.2665,68103.392,44.716969,12.195694,110.69783,0.13424754,0.36701548,0.77945691
1.2827,68103.412,42.407513,12.754996,111.786598,0.11580907,0.35568962,0.78969043
1.3046,68103.432,39.993359,13.433166,113.370338,0.09468639,0.34417272,0.80186272
1.3317,68103.452,37.51548,13.712218,115.50489,0.07475431,0.33033448,0.81558609
1.3411,68103.473,35.307522,13.837305,117.732384,0.05740402,0.31704175,0.82860053
1.3574,68103.493,33.638405,14.311842,119.578789,0.04141632,0.30810529,0.83890784
1.3799,68103.513,32.802147,14.629039,121.130882,0.03126071,0.30393144,0.84634614
1.4012,68103.534,32.995136,14.609632,122.723267,0.02799973,0.30564162,0.85200566
1.4228,68103.554,34.460335,14.488614,124.365257,0.03060181,0.31609395,0.85543555
1.4414,68103.574,36.605648,14.44055,125.853615,0.03554391,0.33171991,0.85663939
1.4649,68103.595,38.954632,14.459295,127.349037,0.04035207,0.34909239,0.85688859
1.4829,68103.615,41.166874,14.276859,129.109924,0.0448306,0.36498943,0.85756975
1.5051,68103.636,42.975807,14.061962,130.979431,0.04718676,0.37804091,0.85887975
1.5233,68103.656,44.639446,13.865831,133.055756,0.04773535,0.39027861,0.86058694
