AppTimestamp(s),SensorTimestamp(s),mag_x,mag_y,mag_z
0.0427,6516.2181,13.3,-19.2,1.8
0.0444,6516.2381,13.6,-19.1,2.1
0.0468,6516.2581,13.7,-19.1,2.2
0.0525,6516.2782,13.8,-19,2.1
0.0868,6516.2982,14,-18.9,2.1
0.1374,6516.3182,14.1,-18.8,2.1
0.1404,6516.3382,14.2,-18.8,2
0.1446,6516.3583,14.3,-18.7,1.9
0.1544,6516.3783,14.4,-18.6,1.9
0.1744,6516.3983,14.5,-18.6,1.7
0.1936,6516.4184,14.6,-18.6,1.5
0.2343,6516.4384,14.7,-18.6,1.5
0.2364,6516.4584,14.7,-18.6,1.4
0.2499,6516.4784,14.7,-18.5,1.4
0.27,6516.4985,14.7,-18.5,1.2
0.2943,6516.5185,14.7,-18.6,1
0.3115,6516.5385,14.6,-18.5,0.8
0.3305,6516.5586,14.5,-18.5,0.7
0.3532,6516.5786,14.6,-18.5,0.7
0.3722,6516.5986,14.6,-18.5,0.7
0.3918,6516.6186,14.7,-18.5,0.7
0.4129,6516.6387,14.8,-18.5,0.7
0.4301,6516.6587,14.9,-18.5,0.7
0.4506,6516.6787,15,-18.5,0.7
0.4727,6516.6987,15,-18.5,0.8
0.4909,6516.7187,15,-18.5,1
0.5147,6516.7387,15,-18.5,1.2
0.5352,6516.7586,15,-18.5,1.4
0.5597,6516.7786,15,-18.6,1.5
0.5738,6516.7986,15,-18.7,1.9
0.5945,6516.8186,15,-18.9,2.3
0.6132,6516.8386,15,-19,2.8
0.6354,6516.8586,14.9,-19.2,3.3
0.6549,6516.8786,14.5,-19.5,3.8
0.6741,6516.8986,14.1,-19.9,4.5
0.6932,6516.9186,12.9,-20.6,5.9
0.7193,6516.9386,12.3,-21.1,5.7
0.7382,6516.9586,11.2,-22,6.4
0.7637,6516.9787,10.8,-22.3,6
0.7823,6516.9987,10.1,-22.7,6.3
0.7954,6517.0187,9.5,-23.2,6.7
0.811,6517.0387,8.4,-23.9,6.7
0.8335,6517.0588,7.6,-23.8,8.1
0.852,6517.0788,7.3,-24.3,6.6
0.8754,6517.0988,6.2,-24.5,7.2
0.8991,6517.1189,5.9,-24.9,6
0.9266,6517.1389,5.7,-24.7,4.3
0.935,6517.1589,5,-24.8,3.8
0.9577,6517.1789,4.4,-25.1,2.2
0.9743,6517.199,4.3,-24.7,3
0.9938,6517.219,4.2,-24.9,1.9
1.0142,6517.239,4.2,-25,0.3
1.0468,6517.2591,4,-24.6,0.1
1.0696,6517.2791,4.9,-24.6,0.7
1.0864,6517.2991,5,-24.2,0
1.0934,6517.3192,5.7,-24.2,-0.8
1.1113,6517.3392,6.5,-23.5,-1.1
1.1356,6517.3593,7.2,-23.1,-0.1
1.153,6517.3794,7.9,-22.7,-1.1
1.1723,6517.3994,8.8,-22.9,-2.3
1.1931,6517.4195,10.7,-21.5,-1.8
1.2183,6517.4395,12.1,-20.5,-2
1.2334,6517.4596,14.2,-18.9,-1.6
1.2568,6517.4797,15.3,-18.1,-3
1.2727,6517.4997,16.8,-17,-4
1.2995,6517.5198,17.8,-15.3,-2.9
1.3241,6517.5399,18.4,-14.4,-2.2
1.3327,6517.5599,19.7,-13.8,-0.8
1.3531,6517.5799,20.8,-12.3,0.9
1.375,6517.5999,21.2,-11,2.5
1.3956,6517.62,21,-9.5,3.7
1.416,6517.64,21.9,-7.1,3.8
1.4387,6517.66,22.8,-5.5,-0.7
1.4606,6517.6801,22.9,-3.4,-2
1.4821,6517.7001,23.1,-2.1,-2.5
1.503,6517.7201,23.3,-1.4,-3.6
1.521,6517.7401,23.3,-1.2,-2
1.5404,6517.7602,23.2,-1.1,-3.1
1.5575,6517.7802,22.7,-1,-4.8
1.5733,6517.8002,22.5,-1.5,-4.7
1.5961,6517.8202,22.3,-1.7,-4.8
1.6151,6517.8403,22.7,-2,-4.4
1.6346,6517.8603,22.4,-1.9,-4.1
1.6552,6517.8803,22.2,-2.5,-4.8
1.6748,6517.9004,22.6,-2.3,-3.4
1.6919,6517.9204,22.9,-1.6,-3.3
1.7206,6517.9404,22.9,-1.3,-3.9
1.735,6517.9604,22.8,-1.5,-4.2
1.7522,6517.9803,22.7,-1.9,-4.2
1.7721,6518.0003,22.4,-3.3,-3.7
1.7948,6518.0203,21.9,-6,-3.7
1.8185,6518.0403,20.5,-8.5,-2.8
1.8358,6518.0603,20.3,-10.9,-0.9
1.8541,6518.0803,19.1,-13.8,-0.7
1.8722,6518.1003,17.3,-15.6,0.8
1.8961,6518.1203,16.7,-17.4,1.6
1.9252,6518.1403,15,-19.1,3.4
1.9384,6518.1603,13.7,-20.8,5.5
1.953,6518.1803,12.1,-22.1,3.8
1.975,6518.2003,9.9,-23,5.8
1.993,6518.2203,7.3,-23.7,7.9
