AppTimestamp(s),Latitude_degrees,Longitude_degrees,floor_ID
61.4292,49.461327233975,11.111581373854,0
68.1319,49.461317671349,11.111515330346,0
73.7812,49.461305470908,11.11145117656,0
81.9135,49.461282618855,11.111356707698,0
87.2414,49.461316222002,11.111336898315,0
93.0701,49.461330078289,11.111394074559,0
99.3377,49.461296470891,11.111413693783,0
130.7919,49.461296470891,11.111413693783,0
135.6225,49.461330078289,11.111394074559,0
141.3263,49.461316222002,11.111336898315,0
146.4547,49.461282618855,11.111356707698,0
155.2803,49.461305470908,11.11145117656,0
160.834,49.461317671349,11.111515330346,0
166.6687,49.461327233975,11.111581373854,0
