AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
50.0087,6566.2275,0.2303682419333567,-0.014287047935610146,-0.085406808040414,-0.03775,0.02829,-0.15267,14.7,-19.5,0.5
50.0197,6566.2475,0.05424267961981344,-0.09687692526839058,-0.12999336102377868,-0.0237,-0.04807,-0.08426,14.7,-19.5,0.4
50.0458,6566.2675,-0.08209817542301064,-0.18007081929393476,-0.16233001521159984,0.06487,0.06921,-0.04089,14.7,-19.5,0.3
50.0614,6566.2875,-0.17550780695064322,-0.24747211389535406,-0.17486113603703224,0.02272,0.12725,0.00126,14.7,-19.5,0.3
50.0816,6566.3075,-0.21230739843139457,-0.29595422532666216,-0.16709887844647398,-0.05241,0.04967,0.06052,14.7,-19.4,0.3
50.113,6566.3275,-0.20613028936184807,-0.32692788525818134,-0.14618594978762545,-0.01759,-0.06823,0.12221,14.7,-19.4,0.3
50.1208,6566.3475,-0.1350121008783563,-0.332275240989518,-0.12333368724961247,0.10458,-0.05113,0.10878,14.8,-19.4,0.3
50.1416,6566.3675,-0.04648511154188652,-0.3214363041002814,-0.11304823983580015,0.10214,0.08754,0.0483,14.8,-19.4,0.4
50.1808,6566.3875,0.05124716687780864,-0.301769581826042,-0.12545156475624175,0.06426,0.13702,0.01531,14.9,-19.4,0.4
50.1823,6566.4075,0.09850917873387853,-0.23089386901651493,-0.16177203761324854,0.07404,0.08571,-0.00973,14.9,-19.3,0.4
50.2001,6566.4275,0.11993055934894031,-0.1678832944863397,-0.2186784471113743,0.09419,0.07532,-0.04028,14.9,-19.3,0.5
50.2185,6566.4475,0.10839496499189867,-0.11299626741630872,-0.28530842777956344,0.08259,0.13702,-0.0586,14.8,-19.3,0.5
50.2419,6566.4675,0.08529919931156131,-0.0765105492791015,-0.3498900760460213,0.03372,0.11625,-0.04516,14.8,-19.3,0.5
50.2614,6566.4875,0.059681749738594324,-0.05582611075514471,-0.4029601686122657,0.027,0.10098,-0.02012,14.8,-19.3,0.6
50.2783,6566.5075,0.0485905604974061,-0.04523601367796153,-0.4400588895318158,0.03005,0.0851,0.02631,14.8,-19.3,0.6
50.301,6566.5275,0.05937238824094046,-0.03256155885397872,-0.4613724303668878,0.0496,0.0625,0.08923,14.8,-19.3,0.6
50.3187,6566.5475,0.09536421333277785,-0.00042643267863369636,-0.4696852712518531,-0.00415,0.04906,0.14482,14.8,-19.3,0.8
50.34,6566.5675,0.14380432108344365,0.058604339512043614,-0.4673625058457702,-0.01148,0.07166,0.16986,14.8,-19.2,0.8
50.364,6566.5875,0.19255297086531742,0.14034828779783218,-0.45373405975070114,0.01234,0.19017,0.12221,14.9,-19.2,1.0
50.381,6566.6074,0.22507639170528723,0.22684674036302765,-0.42372727933838483,-0.02553,0.17001,0.0709,14.9,-19.2,1.0
50.4027,6566.6274,0.2313813787991598,0.2996054937629111,-0.3695281011092426,-0.06096,0.0234,-0.00057,14.8,-19.3,1.1
50.4235,6566.6474,0.20463713630845098,0.3375935239935377,-0.28431508771194736,-0.0628,0.09121,-0.04822,14.8,-19.3,1.3
50.4526,6566.6674,0.14925520059226474,0.3401511760806046,-0.1678034323636659,-0.16664,0.01729,-0.01828,14.7,-19.3,1.3
50.4625,6566.6874,0.08161223343539946,0.2597932742281752,-0.02704607711325835,-0.19536,-0.05601,0.03058,14.7,-19.4,1.3
50.4864,6566.7074,0.002825442323383668,0.15709029057085624,0.11887207590617699,-0.12938,-0.13481,0.06357,14.7,-19.4,1.3
50.4998,6566.7274,-0.05165353466345893,0.02594885893492803,0.24847686714816142,-0.03897,-0.09816,0.02264,14.6,-19.5,1.3
50.5191,6566.7474,-0.0880260832988421,-0.09032708784259258,0.3420156044158631,0.01723,0.04478,0.02203,14.7,-19.5,1.4
50.5442,6566.7674,-0.10222332452793638,-0.17230999773497221,0.3889877288978507,0.02944,0.13702,0.0373,14.6,-19.5,1.4
50.5651,6566.7874,-0.10683509030014068,-0.2090372239938722,0.3902016082339781,0.04899,0.15657,0.03058,14.6,-19.5,1.5
50.5833,6566.8074,-0.10374323975476755,-0.211267777001577,0.35558315523869943,0.07465,0.14802,0.00615,14.6,-19.5,1.5
50.603,6566.8274,-0.08199087186486503,-0.20027895330821438,0.29888934417609114,0.05388,0.08998,-0.02745,14.6,-19.5,1.5
50.6238,6566.8474,-0.03377933036963638,-0.19220496810338522,0.2318481205579861,0.0777,0.07471,-0.03417,14.6,-19.6,1.4
50.6466,6566.8674,0.040953742516199626,-0.19607179020829651,0.1601304411716562,0.08931,0.15901,0.00615,14.6,-19.6,1.5
50.6665,6566.8874,0.1290912305003706,-0.21008357640483297,0.08298342135231529,0.06793,0.16023,0.07212,14.6,-19.6,1.5
50.6864,6566.9074,0.21918907646016805,-0.23134141809236047,-0.00419299989499855,0.07343,0.07716,0.08495,14.5,-19.6,1.4
50.7078,6566.9274,0.2980288471713382,-0.25079966586745933,-0.10515941656091954,0.1449,-0.02425,0.04158,14.5,-19.6,1.4
50.7235,6566.9474,0.352299253685737,-0.24516574550626016,-0.21781190599888056,0.18644,0.02218,-0.00912,14.5,-19.6,1.4
50.7527,6566.9674,0.3708155946793313,-0.22990360056221804,-0.33296165866759253,0.09725,0.07044,0.01715,14.4,-19.6,1.3
50.769,6566.9874,0.34686609590992457,-0.18323457805855795,-0.43367871805377867,0.03311,0.04906,0.06785,14.4,-19.6,1.4
50.7813,6567.0074,0.2960362053791791,-0.13011881459007751,-0.5026609161757634,0.06548,0.01118,0.09839,14.4,-19.6,1.4
50.8032,6567.0273,0.23282569302641878,-0.0861860522401195,-0.5256025894427783,0.03005,-0.0719,0.09656,14.5,-19.6,1.5
50.825,6567.0473,0.1887022126512391,-0.0518591902339327,-0.4966605102332693,-0.00721,-0.0719,0.06052,14.5,-19.6,1.5
50.8439,6567.0673,0.17942625942133877,-0.0325866235566955,-0.420209028455087,-0.07074,-0.03646,0.04158,14.5,-19.6,1.6
50.8598,6567.0873,0.20887276158230564,-0.033361178577215926,-0.31046803490004393,-0.07196,-0.06884,0.0874,14.4,-19.7,1.6
50.8839,6567.1073,0.26086781263677933,-0.05526766935908165,-0.18793164521252592,0.04044,-0.1397,0.12954,14.4,-19.7,1.6
50.9056,6567.1273,0.34541529545801514,-0.08875492515962338,-0.0754525559705197,0.09969,-0.08839,0.07762,14.4,-19.7,1.7
50.9239,6567.1473,0.4420354629470135,-0.11715195921696836,0.008207287788467355,0.06732,0.0179,4e-05,14.3,-19.7,1.7
50.9445,6567.1673,0.5168870453625902,-0.13709222730499807,0.05223723872624575,0.00684,0.09731,-0.05433,14.2,-19.8,1.7
