AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,yaw_deg_ori,yaw_deg_ori_cal,yaw_deg,yaw_error,Quat_w,Quat_x,Quat_y,Quat_z,q_w,q_x,q_y,q_z,quat_angle_error_deg
0.0452,16441.1245,0.45308827591580614,-0.08732377218144904,-0.4565054222415377,-0.17380544745645626,-0.08986144258313414,-0.2105379340387284,0.5559341941613378,15.166810794753598,-30.142068851072956,-170.332901,-173.7834598367422,0.0,170.332901,0.0987690707430215,0.084104,-0.42582199,-0.895459,1.0,0.0,0.0,0.0,168.66341497658343
0.0471,16441.1445,0.49690331836731616,-0.1908991463661831,-0.337251876537195,-0.0731963711295392,0.14016347134329937,-0.2824311197906906,0.3916434243277864,15.192527991417876,-30.21074132291863,-170.48877,-173.9103954054086,0.0,170.48877,0.0977478300693142,0.083979,-0.42743099,-0.89481598,1.0,0.0,0.0,0.0,168.78100959136296
0.0477,16441.1645,0.5558642768704338,-0.34361594463011613,-0.22857942137266285,0.05365289337823246,0.3939762402165531,-0.3931649895994628,0.07026115170328984,15.347521664449316,-30.214571983368398,-170.251007,-173.75369236402713,0.0,170.251007,0.0982876703608323,0.082092,-0.426972,-0.89515102,1.0,0.0,0.0,0.0,168.71884912659027
0.0634,16441.1846,0.6045903400658357,-0.5282955054344649,-0.15300676055933948,0.23320672151567554,0.6874469142475783,-0.5540364863492797,-0.2922138901256117,15.55933650365628,-30.180335064995006,-169.929138,-173.53126159165487,0.0,169.929138,0.0981958757062596,0.077724,-0.425688,-0.89616197,1.0,0.0,0.0,0.0,168.7294191508537
0.0819,16441.2046,0.616466762503947,-0.6938507881191818,-0.1346736672303379,0.49320163731805755,1.0203368748821515,-0.7446146786335923,-0.5910257881549796,15.718471588999975,-30.15675121040916,-169.75235,-173.4168076642614,0.0,169.75235,0.0960292116193794,0.0708,-0.425138,-0.89723098,1.0,0.0,0.0,0.0,168.9788797155435
0.1096,16441.2246,0.5475965213838541,-0.7967752005838316,-0.17066461019429902,0.8351916020201888,1.3596431145762449,-0.9178962797516234,-0.7554185404063594,15.8554777065309,-30.12220085225504,-169.88649,-173.50086654852228,0.0,169.88649,0.0909460441758712,0.061621,-0.424436,-0.89876902,1.0,0.0,0.0,0.0,169.563930712158
0.116,16441.2446,0.4198371995101033,-0.8084652941013841,-0.2169168208251122,1.1874671547852023,1.6368247434245558,-1.016476968873771,-1.0521606471549179,16.162911346943588,-29.95726245846278,-169.675995,-173.28893955458796,0.0,169.675995,0.0862992782012657,0.048137,-0.41943499,-0.90239102,1.0,0.0,0.0,0.0,170.098514807531
0.1392,16441.2647,0.2534358909624608,-0.6730305186400685,-0.1830961477273565,1.432789775621608,1.7494043594118194,-0.9950098785719017,-1.544923617285161,16.72350255231193,-29.592123618046834,-169.086823,-172.70880416409304,0.0,169.086823,0.0817549197405209,0.02766,-0.408014,-0.90888703,1.0,0.0,0.0,0.0,170.62110855780116
0.1612,16441.2847,0.034511724364332586,-0.378936246494157,0.015090670267728257,1.4620079004046318,1.619448497920787,-0.8262334428503083,-1.937272767971018,17.484600561447145,-29.04666260135696,-168.806503,-172.20864418411432,0.0,168.806503,0.0753289727130272,0.003775,-0.390627,-0.917454,1.0,0.0,0.0,0.0,171.35975095128873
0.1793,16441.3047,-0.1594170310365164,-0.014280305483387323,0.35692032761906844,1.2157447089789999,1.268724050817963,-0.5470503369844388,-2.193273892922826,18.23155247748427,-28.45367532527825,-168.630859,-171.72262809186088,0.0,168.630859,0.0702472439903515,-0.018684,-0.37033701,-0.92604899,1.0,0.0,0.0,0.0,171.9436235725691
