AppTimestamp(s),MAC,Frequency,RSSI
1.4479,20:23:00:00:00:12,2417,-57
1.4479,20:23:00:00:00:65,2437,-75
1.4479,20:23:00:00:03:11,2462,-75
1.4479,20:23:00:00:00:73,2437,-77
1.4479,20:23:00:00:00:69,2422,-81
1.4479,20:23:00:00:00:79,5220,-83
1.4479,20:23:00:00:00:55,2427,-85
1.4479,20:23:00:00:00:90,2437,-86
1.4479,20:23:00:00:00:45,2412,-87
1.4479,20:23:00:00:01:15,5500,-88
3.4084,20:23:00:00:00:12,2417,-51
3.4084,20:23:00:00:03:11,2462,-66
3.4084,20:23:00:00:00:65,2437,-73
3.4084,20:23:00:00:00:73,2437,-74
3.4084,20:23:00:00:00:69,2422,-74
3.4084,20:23:00:00:00:44,2462,-78
3.4084,20:23:00:00:00:55,2427,-79
3.4084,20:23:00:00:00:82,2462,-83
3.4084,20:23:00:00:00:90,2437,-84
3.4084,20:23:00:00:00:15,2452,-84
5.5539,20:23:00:00:03:11,2462,-54
5.5539,20:23:00:00:00:12,2417,-60
5.5539,20:23:00:00:00:69,2422,-74
5.5539,20:23:00:00:00:65,2437,-76
5.5539,20:23:00:00:00:73,2437,-77
5.5539,20:23:00:00:00:90,2437,-82
5.5539,20:23:00:00:00:44,2462,-84
5.5539,20:23:00:00:00:79,5220,-86
5.5539,20:23:00:00:00:45,2412,-88
5.5539,20:23:00:00:00:82,2462,-88
7.5078,20:23:00:00:00:12,2417,-59
7.5078,20:23:00:00:03:11,2462,-61
7.5078,20:23:00:00:00:73,2437,-67
7.5078,20:23:00:00:00:65,2437,-79
7.5078,20:23:00:00:00:90,2437,-81
7.5078,20:23:00:00:00:15,2452,-81
7.5078,20:23:00:00:00:69,2422,-86
7.5078,20:23:00:00:00:44,2462,-89
7.5078,20:23:00:00:00:82,2462,-89
7.5078,20:23:00:00:00:55,2427,-90
9.5611,20:23:00:00:00:12,2417,-62
9.5611,20:23:00:00:03:11,2462,-68
9.5611,20:23:00:00:00:73,2437,-71
9.5611,20:23:00:00:00:69,2422,-75
9.5611,20:23:00:00:00:90,2437,-76
9.5611,20:23:00:00:00:65,2437,-76
9.5611,20:23:00:00:00:80,5220,-84
9.5611,20:23:00:00:00:82,2462,-85
9.5611,20:23:00:00:00:79,5220,-86
9.5611,20:23:00:00:01:06,5260,-88
11.4109,20:23:00:00:03:11,2462,-48
11.4109,20:23:00:00:00:12,2417,-57
11.4109,20:23:00:00:00:73,2437,-70
11.4109,20:23:00:00:00:65,2437,-77
11.4109,20:23:00:00:00:44,2462,-80
11.4109,20:23:00:00:00:90,2437,-80
11.4109,20:23:00:00:00:55,2427,-81
11.4109,20:23:00:00:00:69,2422,-81
11.4109,20:23:00:00:00:82,2462,-81
11.4109,20:23:00:00:00:80,5220,-88
13.4477,20:23:00:00:03:11,2462,-40
13.4477,20:23:00:00:00:12,2417,-56
13.4477,20:23:00:00:00:90,2437,-72
13.4477,20:23:00:00:00:73,2437,-74
13.4477,20:23:00:00:00:69,2422,-79
13.4477,20:23:00:00:00:65,2437,-81
13.4477,20:23:00:00:00:82,2462,-82
13.4477,20:23:00:00:00:55,2427,-83
13.4477,20:23:00:00:00:15,2452,-83
13.4477,20:23:00:00:00:01,2437,-87
15.4137,20:23:00:00:00:12,2417,-51
15.4137,20:23:00:00:03:11,2462,-57
15.4137,20:23:00:00:00:69,2422,-77
15.4137,20:23:00:00:00:15,2452,-79
15.4137,20:23:00:00:00:82,2462,-79
15.4137,20:23:00:00:00:44,2462,-82
15.4137,20:23:00:00:00:73,2437,-83
15.4137,20:23:00:00:00:65,2437,-84
15.4137,20:23:00:00:00:45,2412,-85
15.4137,20:23:00:00:00:90,2437,-88
17.4322,20:23:00:00:00:12,2417,-52
17.4322,20:23:00:00:03:11,2462,-61
17.4322,20:23:00:00:00:73,2437,-73
17.4322,20:23:00:00:00:69,2422,-77
17.4322,20:23:00:00:00:65,2437,-83
17.4322,20:23:00:00:00:15,2452,-83
17.4322,20:23:00:00:00:82,2462,-83
17.4322,20:23:00:00:00:55,2427,-85
17.4322,20:23:00:00:00:79,5220,-88
17.4322,20:23:00:00:00:45,2412,-92
19.5612,20:23:00:00:00:12,2417,-50
19.5612,20:23:00:00:03:11,2462,-63
19.5612,20:23:00:00:00:73,2437,-72
19.5612,20:23:00:00:00:69,2422,-79
19.5612,20:23:00:00:00:90,2437,-79
19.5612,20:23:00:00:00:65,2437,-80
19.5612,20:23:00:00:00:44,2462,-81
19.5612,20:23:00:00:00:15,2452,-81
19.5612,20:23:00:00:00:55,2427,-83
19.5612,20:23:00:00:00:80,5220,-86
21.6181,20:23:00:00:00:12,2417,-52
21.6181,20:23:00:00:03:11,2462,-68
21.6181,20:23:00:00:00:73,2437,-75
21.6181,20:23:00:00:00:69,2422,-77
21.6181,20:23:00:00:00:44,2462,-81
21.6181,20:23:00:00:00:98,2462,-81
21.6181,20:23:00:00:00:55,2427,-82
21.6181,20:23:00:00:00:90,2437,-84
21.6181,20:23:00:00:00:82,2462,-84
21.6181,20:23:00:00:00:45,2412,-85
23.5033,20:23:00:00:00:12,2417,-58
23.5033,20:23:00:00:03:11,2462,-78
23.5033,20:23:00:00:00:65,2437,-80
23.5033,20:23:00:00:00:69,2422,-82
23.5033,20:23:00:00:00:73,2437,-83
23.5033,20:23:00:00:00:82,2462,-83
23.5033,20:23:00:00:00:79,5220,-86
23.5033,20:23:00:00:00:90,2437,-87
23.5033,20:23:00:00:00:01,2437,-87
23.5033,20:23:00:00:00:15,2452,-89
25.4156,20:23:00:00:00:12,2417,-63
25.4156,20:23:00:00:00:73,2437,-67
25.4156,20:23:00:00:03:11,2462,-74
25.4156,20:23:00:00:00:65,2437,-75
25.4156,20:23:00:00:00:82,2462,-80
25.4156,20:23:00:00:00:55,2427,-81
25.4156,20:23:00:00:00:90,2437,-82
25.4156,20:23:00:00:00:69,2422,-87
25.4156,20:23:00:00:00:80,5220,-87
25.4156,20:23:00:00:00:45,2412,-87
27.556,20:23:00:00:00:12,2417,-48
27.556,20:23:00:00:00:69,2422,-76
27.556,20:23:00:00:03:11,2462,-76
27.556,20:23:00:00:00:73,2437,-78
27.556,20:23:00:00:00:44,2462,-83
27.556,20:23:00:00:00:55,2427,-84
27.556,20:23:00:00:00:90,2437,-84
27.556,20:23:00:00:00:82,2462,-84
27.556,20:23:00:00:01:06,5260,-86
27.556,20:23:00:00:01:07,5260,-86
29.4538,20:23:00:00:00:12,2417,-50
29.4538,20:23:00:00:00:73,2437,-70
29.4538,20:23:00:00:03:11,2462,-74
29.4538,20:23:00:00:00:69,2422,-75
29.4538,20:23:00:00:00:55,2427,-77
29.4538,20:23:00:00:00:65,2437,-82
29.4538,20:23:00:00:00:80,5220,-82
29.4538,20:23:00:00:00:90,2437,-86
29.4538,20:23:00:00:00:45,2412,-90
29.4538,20:23:00:00:01:12,5240,-93
31.5703,20:23:00:00:00:12,2417,-56
31.5703,20:23:00:00:00:73,2437,-77
31.5703,20:23:00:00:00:69,2422,-79
31.5703,20:23:00:00:03:11,2462,-81
31.5703,20:23:00:00:00:15,2452,-83
31.5703,20:23:00:00:00:79,5220,-84
31.5703,20:23:00:00:00:65,2437,-84
31.5703,20:23:00:00:00:80,5220,-84
31.5703,20:23:00:00:00:90,2437,-86
31.5703,20:23:00:00:00:45,2412,-87
