AppTimestamp(s),SensorTimestamp(s),mag_x,mag_y,mag_z
0.0527,768.3754,42.9,5.6,144.7
0.0571,768.3954,42.7,5.6,144.60001
0.0625,768.4154,42.4,5.6,144.5
0.0678,768.4354,42.2,5.6,144.5
0.0791,768.4554,41.9,5.5,144.2
0.1039,768.4753,41.6,5.6,143.90001
0.1411,768.4953,41.4,5.6,143.60001
0.1425,768.5153,41.1,5.6,143.3
0.1614,768.5353,40.2,5.6,142.3
0.1781,768.5553,37.7,5.6,140.40001
0.1968,768.5753,38.7,5.3,140.40001
0.2174,768.5953,38,6.1,140.40001
0.2421,768.6153,33.6,7.2,137
0.2593,768.6353,36.2,6.3,138.40001
0.2772,768.6553,33.3,6.7,138.2
0.3001,768.6753,35,5.1,139
0.3173,768.6953,34.8,4.9,139.10001
0.3398,768.7153,34.8,5.3,138.8
0.3589,768.7353,34.3,5.2,139
0.3769,768.7553,33.4,5.2,138.10001
0.3984,768.7753,33.3,5,137.90001
0.4202,768.7953,33.3,5.1,138.10001
0.4381,768.8153,32.2,5,137.3
0.4584,768.8353,31.3,4.9,137.5
0.4779,768.8553,30.4,4.6,137.10001
0.5005,768.8753,30.3,4.9,137.60001
0.5272,768.8952,30.3,4.8,137.40001
0.545,768.9152,30.2,4.5,137.5
0.5576,768.9352,29.9,4.4,137.5
0.5769,768.9552,29.6,4.3,137.3
0.5987,768.9752,29.3,4.3,137.10001
0.6232,768.9952,29,4.4,136.90001
0.6446,769.0152,28.6,4.5,136.7
0.6636,769.0352,28.2,4.6,136.3
0.6939,769.0552,28,4.7,136.10001
0.7066,769.0752,27.6,4.9,135.8
0.7233,769.0952,27.2,5.1,135.40001
0.7413,769.1152,26.8,5.3,135.2
0.7618,769.1352,26.4,5.3,135
0.7813,769.1552,25,4.9,135
0.7979,769.1752,19.5,2.5,136.90001
0.817,769.1952,18.3,-1.5,140.40001
0.8442,769.2152,14.5,-3.5,146
0.857,769.2352,4.9,-4.3,150.3
0.8821,769.2552,4.6,-7.6,158.8
0.9065,769.2752,-0.6,-5.6,166.3
0.9198,769.2952,1.3,-5.5,175.7
0.9433,769.3151,-0.5,-3,180.7
0.9606,769.3351,-3.3,3.5,186.60001
0.9769,769.3551,-7.5,9.3,190.90001
