AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,PitchX,RollY,YawZ,Quat_w,Quat_x,Quat_y,Quat_z
0.0517,768.3754,-1.65684,6.53158,6.37356,0.34991,-0.60473,0.14544,42.9,5.6,144.7,43.424107,10.73127,148.627243,0.21678723438726716,0.015942,0.378093,0.89988601
0.056,768.3954,-1.45093,6.76861,6.11737,-0.15833,-0.95719,0.29449,42.7,5.6,144.60001,43.721321,9.816657,148.754318,0.21834362858553927,0.023432,0.378665,0.89910501
0.0648,768.4154,-0.93856,7.02001,6.62496,-0.41123,-1.05371,0.23279,42.4,5.6,144.5,43.503223,8.295228,149.170364,0.22039631752844552,0.033485,0.37417299,0.90016598
0.0699,768.4354,-0.51716,7.14452,7.22832,-0.4546,-0.90344,-0.07386,42.2,5.6,144.5,43.077961,6.960155,149.407684,0.22343926607519007,0.042212,0.36837101,0.90144098
0.0781,768.4554,-0.5435,7.21874,7.62577,-0.47537,-1.02683,-0.2785,41.9,5.5,144.2,42.565662,6.040163,149.226028,0.22846214818765698,0.048843,0.36250201,0.90222597
0.1031,768.4753,-0.84997,6.89072,7.6952,-0.36358,-1.70978,-0.1209,41.6,5.6,143.90001,42.031612,5.009748,148.832153,0.23544363096766885,0.056955,0.35607201,0.90251601
0.1406,768.4953,-1.13489,6.62256,7.94181,-0.23346,-2.40006,0.17904,41.4,5.6,143.60001,41.663349,2.900229,148.783096,0.24272783822400745,0.072874,0.348764,0.90229499
0.1431,768.5153,-0.71349,6.52679,8.01364,-0.16321,-2.49169,0.57671,41.1,5.6,143.3,41.486515,-0.1217,149.25621,0.24826301821813795,0.094845,0.34124699,0.90162098
0.1609,768.5353,-0.14126,6.6058,7.59464,-0.41917,-1.94924,0.73798,40.2,5.6,142.3,41.251415,-3.165165,150.219162,0.24981332924249658,0.115466,0.33366099,0.901627
0.1775,768.5553,0.43097,6.52679,7.01044,-1.04225,-1.33166,0.50768,37.7,5.6,140.40001,40.577496,-5.532865,151.246262,0.2488373594735728,0.12985,0.32426101,0.903368
0.1962,768.5753,0.38787,6.11977,6.33046,-1.67572,-0.9126,0.40628,38.7,5.3,140.40001,39.243225,-6.949285,151.829361,0.24855519890953742,0.13694499,0.31121901,0.90697801
0.2164,768.5953,0.35196,5.54514,6.4837,-2.16502,-0.93826,0.73065,38.0,6.1,140.40001,37.255146,-7.857649,152.299377,0.24756536083293187,0.13932399,0.29385701,0.91266
0.241,768.6153,1.43896,5.605,9.49809,-1.19741,-1.65847,0.80456,33.6,7.2,137.0,34.988945,-9.377381,153.122437,0.2448182528155928,0.145457,0.27328601,0.91881502
0.256,768.6353,1.7143,5.20515,10.82691,1.07623,-0.63099,0.30426,36.2,6.3,138.40001,34.297108,-11.152866,154.177917,0.24042455802230245,0.156075,0.26528901,0.92057502
0.2762,768.6553,1.14925,4.92263,9.26345,1.7604,-0.08793,0.85465,33.3,6.7,138.2,35.716267,-12.06345,155.409943,0.23304972841327118,0.162663,0.27667099,0.91797698
0.299,768.6753,1.36713,5.22431,6.79974,0.81173,0.19917,1.02631,35.0,5.1,139.0,37.110355,-12.844409,157.468231,0.21895704397899554,0.165774,0.28941199,0.91696101
0.3164,768.6953,2.28893,5.83485,6.32807,-0.70016,-0.79776,0.36779,34.8,4.9,139.10001,37.247318,-13.55707,159.239227,0.20663584511526495,0.16716,0.29177499,0.918818
0.3443,768.7153,2.41343,5.80372,8.028,-0.03799,-0.98224,0.07886,34.8,5.3,138.8,36.426231,-14.620506,159.710876,0.20510074461751673,0.173581,0.28387699,0.92044401
0.3579,768.7353,2.23865,5.45176,8.38954,1.1532,-0.79715,-0.04515,34.3,5.2,139.0,36.733501,-15.751519,160.35965,0.20288700910427845,0.181375,0.285373,0.91896802
0.3759,768.7553,2.49244,5.30571,7.5683,1.09517,-0.11298,-0.15816,33.4,5.2,138.10001,38.03397,-16.672367,161.14653,0.19981612649513442,0.188023,0.29560199,0.91506302
0.3999,768.7753,3.65845,5.40627,6.99847,0.78241,0.13992,-0.60654,33.3,5.0,137.90001,39.079811,-16.666815,161.707138,0.19608415901046072,0.187454,0.305013,0.91289598
0.422,768.7953,2.95454,5.9809,6.40947,0.92107,-0.7721,-1.89852,33.3,5.1,138.10001,40.099808,-16.186796,161.308075,0.19866430818770472,0.18561999,0.31344101,0.90985298
0.4398,768.8153,-0.06943,6.39511,5.02079,0.38656,-0.36466,0.42338,32.2,5.0,137.3,41.453323,-15.836543,159.920105,0.20950738361709098,0.18798199,0.32270601,0.90367597
