AppTimestamp(s),SensorTimestamp(s),gyro_x,gyro_y,gyro_z
0.0537,768.3754,0.34991,-0.60473,0.14544
0.058,768.3954,-0.15833,-0.95719,0.29449
0.0637,768.4154,-0.41123,-1.05371,0.23279
0.0685,768.4354,-0.4546,-0.90344,-0.07386
0.0801,768.4554,-0.47537,-1.02683,-0.2785
0.1044,768.4753,-0.36358,-1.70978,-0.1209
0.1415,768.4953,-0.23346,-2.40006,0.17904
0.1428,768.5153,-0.16321,-2.49169,0.57671
0.1617,768.5353,-0.41917,-1.94924,0.73798
0.1784,768.5553,-1.04225,-1.33166,0.50768
0.1972,768.5753,-1.67572,-0.9126,0.40628
0.2181,768.5953,-2.16502,-0.93826,0.73065
0.2431,768.6153,-1.19741,-1.65847,0.80456
0.2615,768.6353,1.07623,-0.63099,0.30426
0.2785,768.6553,1.7604,-0.08793,0.85465
0.301,768.6753,0.81173,0.19917,1.02631
0.318,768.6953,-0.70016,-0.79776,0.36779
0.3389,768.7153,-0.03799,-0.98224,0.07886
0.3597,768.7353,1.1532,-0.79715,-0.04515
0.3777,768.7553,1.09517,-0.11298,-0.15816
0.3992,768.7753,0.78241,0.13992,-0.60654
0.421,768.7953,0.92107,-0.7721,-1.89852
0.4372,768.8153,0.38656,-0.36466,0.42338
0.4593,768.8353,-0.55539,0.16313,0.67139
0.4788,768.8553,-1.06363,0.48567,1.24378
0.5012,768.8753,-0.71177,0.53576,1.01165
0.5299,768.8952,-0.30921,0.17657,0.11429
0.5456,768.9152,-0.42589,0.07883,0.10329
0.5585,768.9352,-0.3257,0.44108,0.13017
0.5778,768.9552,-0.18826,0.32684,0.10451
0.5996,768.9752,-0.24263,0.12831,-0.07508
0.6244,768.9952,-0.45948,-0.46117,-0.26017
0.6459,769.0152,-0.12717,-1.11052,-0.51124
0.6646,769.0352,0.3438,-1.71406,-0.20459
0.6957,769.0552,0.07869,-1.25346,-0.37135
0.7076,769.0752,-0.43444,-1.02622,-0.37929
0.7241,769.0952,-0.24751,-1.88571,-0.65846
0.7418,769.1152,0.94306,-3.13859,-1.01826
0.7623,769.1352,2.02246,-4.67859,-1.13799
0.7827,769.1552,2.57835,-6.15749,-1.29987
0.7983,769.1752,3.50442,-7.87524,-1.59308
0.8174,769.1952,4.17821,-8.87523,-1.36462
0.8448,769.2152,4.63819,-9.63942,-0.54667
0.8578,769.2352,5.4091,-10.8074,0.52357
0.8831,769.2552,6.15497,-10.99371,1.47713
0.9075,769.2752,6.34006,-9.33094,2.68664
0.9208,769.2952,6.02424,-5.87955,3.62432
0.9439,769.3151,5.91245,-2.45015,4.38057
0.9616,769.3351,6.3932,-0.72018,4.82345
0.9776,769.3551,7.11769,-1.02011,4.71838
0.9982,769.3751,7.67785,-1.82523,3.75932
1.0201,769.3951,7.78475,-1.9584,2.75567
1.0479,769.4151,7.8208,-1.35853,2.00614
1.0636,769.4351,7.65342,-0.81975,1.24561
1.08,769.4551,7.14884,-0.86373,0.0477
1.1033,769.4751,6.7078,-1.13923,-1.50878
1.1208,769.4951,6.23377,-1.13373,-3.04877
1.1473,769.5151,5.22278,-0.07205,-3.81602
1.159,769.5351,4.3468,1.06599,-4.32182
1.2076,769.5551,4.44821,1.88333,-4.98827
1.2092,769.5751,4.78418,2.14356,-5.48918
1.2163,769.5951,4.93934,2.28833,-6.1538
