AppTimestamp(s),SensorTimestamp(s),PitchX,RollY,YawZ,Quat_x,Quat_y,Quat_z
0.0548,768.3754,43.424107,10.73127,148.627243,0.015942,0.378093,0.89988601
0.0595,768.3954,43.721321,9.816657,148.754318,0.023432,0.378665,0.89910501
0.0658,768.4154,43.503223,8.295228,149.170364,0.033485,0.37417299,0.90016598
0.0708,768.4354,43.077961,6.960155,149.407684,0.042212,0.36837101,0.90144098
0.0816,768.4554,42.565662,6.040163,149.226028,0.048843,0.36250201,0.90222597
0.1049,768.4753,42.031612,5.009748,148.832153,0.056955,0.35607201,0.90251601
0.1418,768.4953,41.663349,2.900229,148.783096,0.072874,0.348764,0.90229499
0.1434,768.5153,41.486515,-0.1217,149.25621,0.094845,0.34124699,0.90162098
0.162,768.5353,41.251415,-3.165165,150.219162,0.115466,0.33366099,0.901627
0.1787,768.5553,40.577496,-5.532865,151.246262,0.12985,0.32426101,0.903368
0.1975,768.5753,39.243225,-6.949285,151.829361,0.13694499,0.31121901,0.90697801
0.2187,768.5953,37.255146,-7.857649,152.299377,0.13932399,0.29385701,0.91266
0.2401,768.6153,34.988945,-9.377381,153.122437,0.145457,0.27328601,0.91881502
0.2645,768.6353,34.297108,-11.152866,154.177917,0.156075,0.26528901,0.92057502
0.2816,768.6553,35.716267,-12.06345,155.409943,0.162663,0.27667099,0.91797698
0.3021,768.6753,37.110355,-12.844409,157.468231,0.165774,0.28941199,0.91696101
0.3186,768.6953,37.247318,-13.55707,159.239227,0.16716,0.29177499,0.918818
0.3414,768.7153,36.426231,-14.620506,159.710876,0.173581,0.28387699,0.92044401
0.3606,768.7353,36.733501,-15.751519,160.35965,0.181375,0.285373,0.91896802
0.3786,768.7553,38.03397,-16.672367,161.14653,0.188023,0.29560199,0.91506302
0.3973,768.7753,39.079811,-16.666815,161.707138,0.187454,0.305013,0.91289598
0.4228,768.7953,40.099808,-16.186796,161.308075,0.18561999,0.31344101,0.90985298
0.439,768.8153,41.453323,-15.836543,159.920105,0.18798199,0.32270601,0.90367597
0.4602,768.8353,41.435032,-16.590908,161.215912,0.190265,0.32334501,0.90481299
0.4797,768.8553,40.492504,-16.765139,162.469971,0.18734699,0.31751901,0.90966201
0.502,768.8753,39.090908,-16.961525,164.278015,0.18292999,0.308779,0.91656399
0.5242,768.8952,38.392033,-16.84103,165.472473,0.17831001,0.305161,0.920632
0.5471,768.9152,38.122334,-16.707123,165.875,0.176001,0.30377799,0.92221302
0.5594,768.9352,37.702744,-16.49523,166.289032,0.172956,0.30128199,0.92434198
0.5757,768.9552,37.384342,-16.069363,166.778824,0.168052,0.299986,0.92656201
0.6009,768.9752,37.213093,-15.766612,167.196976,0.164415,0.29958901,0.92804199
0.6257,768.9952,36.948025,-15.655459,167.354797,0.162962,0.29778701,0.92916101
0.649,769.0152,36.63063,-16.067986,167.137939,0.16669799,0.29434299,0.92918903
0.6624,769.0352,36.831501,-17.203136,166.994095,0.176366,0.294276,0.92672998
0.6932,769.0552,37.25174,-18.976564,167.325256,0.19002999,0.29585001,0.923136
0.7082,769.0752,37.349686,-19.954329,167.309998,0.19798,0.295284,0.92117703
0.7246,769.0952,37.044773,-20.88274,167.07692,0.205908,0.29109201,0.92009503
0.7426,769.1152,37.399307,-22.814558,166.730911,0.222397,0.29052499,0.91495597
0.7627,769.1352,39.173847,-26.427965,166.794968,0.25145799,0.29943401,0.90229398
0.7849,769.1552,41.844486,-32.026691,167.552078,0.293367,0.31328601,0.88184798
0.7987,769.1752,45.091278,-39.683651,168.954468,0.34673899,0.32881299,0.85218602
0.8178,769.1952,48.972454,-49.673294,171.675476,0.408548,0.34740299,0.81107301
0.846,769.2152,52.560768,-62.125114,176.576172,0.473766,0.365284,0.760894
0.856,769.2352,54.869762,-77.410309,-175.961853,0.54197502,0.37887999,0.70232803
0.881,769.2552,55.281143,-95.569054,-166.261154,0.614106,0.38795599,0.63205999
0.9084,769.2752,53.460766,-113.385132,-156.556824,0.68067902,0.393484,0.55658501
0.9221,769.2952,49.946213,-126.643623,-149.463303,0.731493,0.39616999,0.491979
0.9461,769.3151,45.708611,-134.041107,-145.009659,0.76354301,0.399654,0.45060399
0.9595,769.3351,40.268383,-137.112732,-142.000473,0.785317,0.40349501,0.42885199
0.9782,769.3551,31.005026,-138.562744,-139.326675,0.81225699,0.401898,0.40654001
0.999,769.3751,21.294939,-140.672546,-136.219955,0.83556497,0.40272999,0.37173
1.0208,769.3951,11.854408,-143.535858,-132.534378,-0.85182297,-0.409798,-0.32435101
1.0523,769.4151,1.587131,-145.051239,-128.662094,-0.85783303,-0.416888,-0.27634099
1.0643,769.4351,-9.109628,-144.600449,-124.351112,-0.85112602,-0.421911,-0.23271599
1.0809,769.4551,-18.368177,-143.146637,-119.229805,-0.83344299,-0.43020299,-0.192587
1.1041,769.4751,-25.654881,-140.868118,-112.912033,-0.80681998,-0.445705,-0.156556
1.1219,769.4951,-30.133284,-138.555176,-105.397972,-0.77416402,-0.47414699,-0.124456
1.1482,769.5151,-32.615517,-135.017471,-96.804703,-0.73445898,-0.50839001,-0.102325
1.1598,769.5351,-33.167244,-130.027405,-88.455116,-0.692321,-0.53840101,-0.096994
1.2079,769.5551,-32.016354,-123.933975,-80.409447,-0.64667898,-0.564331,-0.105707
1.2095,769.5751,-29.618683,-117.219017,-72.150742,-0.59357202,-0.58863002,-0.120171
1.2166,769.5951,-25.963486,-110.665863,-63.964733,-0.53287703,-0.61211997,-0.136857
1.2362,769.6151,-20.695803,-104.684753,-56.262817,-0.46397701,-0.63505602,-0.157965
1.2578,769.6351,-13.595183,-99.510239,-49.458054,-0.38651699,-0.65643102,-0.186303
1.2764,769.6551,-4.953029,-95.243385,-43.795464,-0.30226901,-0.67391098,-0.221526
1.3033,769.6751,4.717419,-91.592323,-39.388237,-0.214362,-0.68402898,-0.26253799
1.3203,769.6951,15.089972,-88.405678,-36.021931,-0.124191,-0.6864,-0.30679801
1.3386,769.715,25.941149,-85.658493,-33.657238,-0.034233,-0.68175602,-0.35295501
