AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,yaw_deg_ori,yaw_deg_ori_cal,yaw_deg,yaw_error,Quat_w,Quat_x,Quat_y,Quat_z,q_w,q_x,q_y,q_z,quat_angle_error_deg
0.0517,768.3754,0.25748355539915524,-0.4182107453889059,-0.5342960678917272,-0.07142415737788449,0.6136254500997309,-0.3617923614874125,-13.083838309522537,111.24138725024686,101.30254464054224,148.627243,157.33585667427792,0.0,148.62724300000002,0.2167872343872671,0.015942,0.378093,0.89988601,1.0,0.0,0.0,0.0,154.95919686028455
0.056,768.3954,0.07537506565856011,-0.2795616472767226,-0.2600863602046637,0.24313852393439944,0.58757654441555,-0.49432567289625295,-10.659926930281262,111.07531242891145,101.60802362582685,148.754318,157.46657918927443,0.0,148.754318,0.2183436285855392,0.023432,0.378665,0.89910501,1.0,0.0,0.0,0.0,154.77647011667548
0.0648,768.4154,-0.02371940691332375,-0.22740488690042238,0.013842289988232892,0.5081296318809256,0.588061395582456,-0.6423147514061156,-7.782136966865588,109.7010879284439,103.15721983089833,149.170364,157.57150180668165,0.0,149.170364,0.2203963175284455,0.033485,0.37417299,0.90016598,1.0,0.0,0.0,0.0,154.53537662381126
0.0699,768.4354,-0.05641638258799597,-0.17551506475518242,0.26129892643707464,0.7129507610379933,0.6444525601846497,-0.8066485608872463,-5.195872108568093,108.04517069583032,104.7855681751936,149.407684,157.48052157684506,0.0,149.40768400000002,0.22343926607519,0.042212,0.36837101,0.90144098,1.0,0.0,0.0,0.0,154.17776328942224
0.0781,768.4554,-0.04327584895229242,-0.11607202678742823,0.4354587712076281,0.8837576317609634,0.7735452491213617,-0.9621900109232497,-2.9105833502325864,106.41483028376152,106.13638438972741,149.226028,157.07094092575363,0.0,149.22602800000004,0.2284621481876569,0.048843,0.36250201,0.90222597,1.0,0.0,0.0,0.0,153.58690224362155
0.1031,768.4753,0.02616787420824318,-0.09273326501798085,0.5001015214987277,1.0520817387812658,0.9485731700252531,-1.0682695055960758,0.014420856177938202,104.50011068329819,107.48762548796347,148.832153,156.46516686866258,0.0,148.832153,0.2354436309676688,0.056955,0.35607201,0.90251601,1.0,0.0,0.0,0.0,152.76445052899106
0.1406,768.4953,0.20238218379968353,-0.14400177634834233,0.4441319480052961,1.226926803686193,1.091779316823652,-1.0919932833811177,5.086149433690384,101.78364282051278,109.13854356509309,148.783096,156.0463407846887,0.0,148.783096,0.2427278382240074,0.072874,0.348764,0.90229499,1.0,0.0,0.0,0.0,151.9048086114432
0.1431,768.5153,0.41404070930829384,-0.229521604199606,0.28426923676897786,1.4030430584689415,1.1172223858988064,-1.0237799912459842,11.634461997303195,98.32129243168905,110.7089781744529,149.25621,155.96595572339046,0.0,149.25621,0.2482630182181379,0.094845,0.34124699,0.90162098,1.0,0.0,0.0,0.0,151.25049934214186
0.1609,768.5353,0.5504369623861098,-0.2740516518871905,0.07732096240215824,1.5591372698089874,1.0045638513587514,-0.8814767196063004,17.37868792698586,94.5155679458497,111.94315880505809,150.219162,156.2463028878151,0.0,150.21916199999998,0.2498133292424965,0.115466,0.33366099,0.901627,1.0,0.0,0.0,0.0,151.06706749786082
0.1775,768.5553,0.5760443274221703,-0.23592871465845366,-0.08645514149364786,1.658387678660091,0.817103890722218,-0.6921932925091827,21.047664729537995,90.42164076957044,113.25253009842362,151.246262,156.55319203722462,0.0,151.246262,0.2488373594735728,0.12985,0.32426101,0.903368,1.0,0.0,0.0,0.0,151.182552440678
0.1962,768.5753,0.5163593587086743,-0.10662084690482398,-0.11518175439695,1.6396841933722341,0.6594051992977281,-0.47464449071873144,22.612068500932764,85.83519547292079,115.0978981177596,151.829361,156.45119197628534,0.0,151.829361,0.2485551989095374,0.13694499,0.31121901,0.90697801,1.0,0.0,0.0,0.0,151.2159344724438
0.2164,768.5953,0.4315438461717265,0.05214647230293501,0.024704905889457507,1.4342552933089188,0.616471136905551,-0.2417208070512994,22.595240761212843,80.51842794598397,117.66473605858545,152.299377,156.19219425672838,0.0,152.299377,0.2475653608329318,0.13932399,0.29385701,0.91266,1.0,0.0,0.0,0.0,151.3330211580741
0.241,768.6153,0.4255575398488025,0.1049466968111652,0.24589150170965368,1.0443366888874197,0.6767888399403399,-0.012857279308278124,23.283315514063432,74.31352996656848,120.61931653802658,153.122437,156.15059566254632,0.0,153.122437,0.2448182528155928,0.145457,0.27328601,0.91881502,1.0,0.0,0.0,0.0,151.65781341374452
