AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z
0.0517,768.3754,-1.65684,6.53158,6.37356
0.056,768.3954,-1.45093,6.76861,6.11737
0.0648,768.4154,-0.93856,7.02001,6.62496
0.0699,768.4354,-0.51716,7.14452,7.22832
0.0781,768.4554,-0.5435,7.21874,7.62577
0.1031,768.4753,-0.84997,6.89072,7.6952
0.1406,768.4953,-1.13489,6.62256,7.94181
0.1431,768.5153,-0.71349,6.52679,8.01364
0.1609,768.5353,-0.14126,6.6058,7.59464
0.1775,768.5553,0.43097,6.52679,7.01044
0.1962,768.5753,0.38787,6.11977,6.33046
0.2164,768.5953,0.35196,5.54514,6.4837
0.241,768.6153,1.43896,5.605,9.49809
0.256,768.6353,1.7143,5.20515,10.82691
0.2762,768.6553,1.14925,4.92263,9.26345
0.299,768.6753,1.36713,5.22431,6.79974
0.3164,768.6953,2.28893,5.83485,6.32807
0.3443,768.7153,2.41343,5.80372,8.028
0.3579,768.7353,2.23865,5.45176,8.38954
0.3759,768.7553,2.49244,5.30571,7.5683
0.3999,768.7753,3.65845,5.40627,6.99847
0.422,768.7953,2.95454,5.9809,6.40947
0.4398,768.8153,-0.06943,6.39511,5.02079
0.4569,768.8353,0.63927,6.42384,4.6401
0.477,768.8553,0.90504,5.9785,5.30332
0.4997,768.8753,2.0088,6.22033,6.3568
0.5336,768.8952,2.69595,6.25385,6.92185
0.5463,768.9152,2.65286,6.09103,7.18043
0.5563,768.9352,2.66962,6.01202,7.51802
0.5785,768.9552,2.68638,6.03836,7.55633
0.6003,768.9752,2.59061,6.20596,7.08705
0.6217,768.9952,2.92102,6.34722,7.36718
0.6478,769.0152,2.88989,6.35919,8.55235
0.6662,769.0352,3.00481,6.69679,8.62178
0.6963,769.0552,3.6393,7.1493,7.7766
0.7058,769.0752,4.06548,7.46774,7.54675
0.7208,769.0952,4.63053,7.47253,9.0743
0.7422,769.1152,4.59701,7.4007,10.21398
0.7608,769.1352,4.20195,7.32409,9.88117
0.7864,769.1552,3.87873,7.25944,9.39992
0.7973,769.1752,3.07185,7.06311,9.04796
0.8163,769.1952,1.41741,6.66806,8.13575
0.8453,769.2152,-1.18038,6.05512,6.97931
0.8586,769.2352,-3.76619,5.21234,6.17005
0.884,769.2552,-5.64809,4.0152,4.8508
0.9055,769.2752,-5.94738,2.60976,2.7582
0.9188,769.2952,-5.27219,1.07742,1.97288
0.9424,769.3151,-3.65606,-0.73983,2.18597
0.9625,769.3351,-1.30009,-2.92341,2.76299
0.9759,769.3551,1.84359,-4.94418,2.82524
0.9963,769.3751,5.32966,-6.65608,1.38389
1.0185,769.3951,7.82688,-8.46137,-0.1652
1.0421,769.4151,9.48612,-10.35284,-1.47487
1.0617,769.4351,11.23394,-11.74152,-3.11495
1.0777,769.4551,13.07992,-12.55558,-4.6425
1.1008,769.4751,14.96901,-13.24752,-5.76781
1.119,769.4951,15.63222,-14.14538,-6.82129
1.1494,769.5151,15.18449,-15.11745,-7.67844
1.1573,769.5351,14.93788,-15.96024,-6.87396
1.2067,769.5551,14.96661,-17.07118,-5.24346
1.2084,769.5751,15.47899,-17.97861,-4.07266
