AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z
0.0448,2558.6338,-1.13967,6.03836,6.58426
0.0465,2558.6538,-1.35516,6.11737,5.78696
0.0517,2558.6738,-0.86194,6.05752,6.4406
0.0618,2558.6938,-0.20112,5.854,7.70478
0.0792,2558.7138,-0.03113,5.83964,8.31292
0.1369,2558.7338,-0.12929,5.8971,8.4063
0.138,2558.7538,-0.07901,5.86118,7.99927
0.1633,2558.7738,-0.03113,5.8133,7.39592
0.1659,2558.7938,-0.07422,5.66725,7.53957
0.1832,2558.8138,-0.08619,5.36796,7.89392
0.2033,2558.8338,0.33759,5.29374,8.32489
0.2245,2558.8538,0.9625,5.17882,9.05036
0.2383,2558.8739,0.78532,4.9753,8.83727
0.256,2558.8939,0.80687,4.92023,8.4063
0.2761,2558.9139,1.22587,4.76461,8.54996
0.298,2558.934,1.28094,4.68799,8.38475
0.3213,2558.954,1.15883,4.69517,7.9059
0.3402,2558.974,1.06545,4.30251,7.76224
0.3577,2558.994,1.46769,4.36476,8.1956
0.3762,2559.0141,1.85796,3.98168,9.02163
0.4019,2559.0341,2.2985,3.82845,9.68245
0.4224,2559.0541,2.50202,3.73267,9.71836
0.4363,2559.0742,2.5523,3.8045,9.09346
0.4561,2559.0942,2.52117,3.93379,8.42306
0.4781,2559.1142,2.50681,4.0128,8.34644
0.5045,2559.1342,2.33681,4.00562,8.37517
0.518,2559.1543,2.20034,3.94816,8.44461
0.5439,2559.1743,2.22428,3.96492,8.17405
0.5597,2559.1943,2.25541,4.03675,8.08307
0.5783,2559.2144,1.94415,3.95295,8.41588
0.6042,2559.2344,1.47966,3.78774,8.68882
0.6221,2559.2544,1.26657,3.73746,8.72234
0.6367,2559.2744,1.53952,3.87633,8.89473
0.6594,2559.2945,1.65205,4.01999,8.74389
0.6761,2559.3145,1.53234,4.0966,8.22433
0.6993,2559.3345,1.40783,4.10379,8.12617
0.7189,2559.3546,1.35755,4.1397,8.24349
0.7368,2559.3746,1.29291,4.14928,8.33926
0.7661,2559.3947,1.18038,4.1397,8.47094
0.7871,2559.4148,1.06066,4.12534,8.61939
0.8053,2559.4348,1.10855,4.14928,8.76065
0.8212,2559.4548,1.57064,4.31209,8.6984
0.8398,2559.4749,1.76219,4.42462,8.447
0.8591,2559.4949,1.84599,4.47969,8.43742
0.8771,2559.5149,1.81965,4.38631,8.67446
0.9027,2559.5349,1.80768,4.34321,8.68882
0.9189,2559.555,2.28414,4.38631,8.62418
0.9423,2559.575,2.87552,4.54433,8.46376
0.9587,2559.595,3.08383,4.74785,8.53798
0.9945,2559.6151,2.87074,5.02798,9.29697
1.0091,2559.6351,2.77257,5.11657,10.13257
1.0227,2559.6551,3.71113,5.45416,10.79818
1.0372,2559.6751,5.32726,5.92344,10.49411
1.0686,2559.6952,6.45257,6.21554,9.23951
1.0951,2559.7152,7.32648,6.30891,8.04716
1.108,2559.7352,7.16846,6.30173,6.6513
1.1307,2559.7553,4.61137,5.99048,5.9809
1.1399,2559.7753,1.2546,5.435,5.78217
1.1583,2559.7953,-1.66163,4.41744,3.02157
1.1794,2559.8153,-3.19875,3.37114,0.97208
1.2065,2559.8354,-3.53634,2.1309,0.60096
1.2236,2559.8554,-2.84919,0.70392,1.41502
1.2523,2559.8754,-1.78852,-1.28094,1.18038
