AppTimestamp(s),MAC,Frequency,RSSI
1.2635,20:23:00:00:00:90,2437,-75
1.2635,20:23:00:00:00:01,2437,-78
1.2635,20:23:00:00:01:62,2437,-81
1.2635,20:23:00:00:01:88,2462,-85
1.2635,20:23:00:00:01:94,5500,-87
1.2635,20:23:00:00:00:09,5200,-89
1.2635,20:23:00:00:00:55,2427,-89
1.2635,20:23:00:00:01:91,2462,-89
1.2635,20:23:00:00:00:88,2462,-94
3.7176,20:23:00:00:00:01,2437,-70
3.7176,20:23:00:00:00:90,2437,-77
3.7176,20:23:00:00:01:62,2437,-80
3.7176,20:23:00:00:01:94,5500,-81
3.7176,20:23:00:00:00:73,2437,-85
3.7176,20:23:00:00:00:09,5200,-91
3.7176,20:23:00:00:00:15,2452,-92
3.7176,20:23:00:00:01:91,2462,-92
5.6471,20:23:00:00:00:01,2437,-75
5.6471,20:23:00:00:00:90,2437,-80
5.6471,20:23:00:00:01:62,2437,-84
5.6471,20:23:00:00:01:91,2462,-85
5.6471,20:23:00:00:01:86,2462,-85
5.6471,20:23:00:00:00:09,5200,-86
5.6471,20:23:00:00:00:15,2452,-86
5.6471,20:23:00:00:01:88,2462,-86
5.6471,20:23:00:00:00:55,2427,-89
5.6471,20:23:00:00:00:73,2437,-91
5.6471,20:23:00:00:00:44,2462,-93
7.6223,20:23:00:00:00:01,2437,-76
7.6223,20:23:00:00:00:90,2437,-77
7.6223,20:23:00:00:01:62,2437,-82
7.6223,20:23:00:00:01:94,5500,-84
7.6223,20:23:00:00:01:91,2462,-84
7.6223,20:23:00:00:00:09,5200,-87
7.6223,20:23:00:00:01:88,2462,-87
7.6223,20:23:00:00:01:86,2462,-87
7.6223,20:23:00:00:00:15,2452,-88
7.6223,20:23:00:00:00:55,2427,-89
9.6637,20:23:00:00:00:88,2462,-69
9.6637,20:23:00:00:00:01,2437,-80
9.6637,20:23:00:00:01:62,2437,-80
9.6637,20:23:00:00:01:94,5500,-82
9.6637,20:23:00:00:00:90,2437,-83
9.6637,20:23:00:00:01:86,2462,-83
9.6637,20:23:00:00:01:89,2412,-91
9.6637,20:23:00:00:01:88,2462,-92
9.6637,20:23:00:00:01:91,2462,-92
9.6637,20:23:00:00:01:93,2412,-92
9.6637,20:23:00:00:00:46,2462,-92
9.6637,20:23:00:00:00:80,5220,-93
11.6178,20:23:00:00:01:62,2437,-76
11.6178,20:23:00:00:01:91,2462,-78
11.6178,20:23:00:00:00:01,2437,-80
11.6178,20:23:00:00:00:90,2437,-84
11.6178,20:23:00:00:00:09,5200,-85
11.6178,20:23:00:00:01:94,5500,-85
11.6178,20:23:00:00:00:15,2452,-88
11.6178,20:23:00:00:01:88,2462,-88
11.6178,20:23:00:00:01:86,2462,-91
11.6178,20:23:00:00:00:73,2437,-92
13.6613,20:23:00:00:01:62,2437,-72
13.6613,20:23:00:00:00:01,2437,-77
13.6613,20:23:00:00:01:94,5500,-84
13.6613,20:23:00:00:00:15,2452,-85
13.6613,20:23:00:00:00:90,2437,-88
13.6613,20:23:00:00:00:09,5200,-88
13.6613,20:23:00:00:01:86,2462,-89
13.6613,20:23:00:00:01:88,2462,-90
13.6613,20:23:00:00:01:91,2462,-90
13.6613,20:23:00:00:01:90,5500,-90
13.6613,20:23:00:00:00:55,2427,-91
13.6613,20:23:00:00:00:73,2437,-91
13.6613,20:23:00:00:01:97,2437,-94
13.6613,20:23:00:00:01:89,2412,-95
15.5951,20:23:00:00:01:62,2437,-74
15.5951,20:23:00:00:00:01,2437,-77
15.5951,20:23:00:00:00:90,2437,-78
15.5951,20:23:00:00:00:09,5200,-86
15.5951,20:23:00:00:01:94,5500,-86
15.5951,20:23:00:00:01:88,2462,-86
15.5951,20:23:00:00:01:86,2462,-86
15.5951,20:23:00:00:00:15,2452,-87
15.5951,20:23:00:00:01:91,2462,-87
15.5951,20:23:00:00:00:73,2437,-91
15.5951,20:23:00:00:00:89,2452,-91
17.659,20:23:00:00:00:01,2437,-76
17.659,20:23:00:00:00:90,2437,-81
17.659,20:23:00:00:01:62,2437,-81
17.659,20:23:00:00:01:94,5500,-82
17.659,20:23:00:00:01:86,2462,-86
17.659,20:23:00:00:00:55,2427,-93
17.659,20:23:00:00:00:73,2437,-93
19.663,20:23:00:00:01:62,2437,-75
19.663,20:23:00:00:00:90,2437,-77
19.663,20:23:00:00:00:01,2437,-81
19.663,20:23:00:00:01:88,2462,-81
19.663,20:23:00:00:01:91,2462,-82
19.663,20:23:00:00:01:86,2462,-82
19.663,20:23:00:00:00:09,5200,-86
19.663,20:23:00:00:01:94,5500,-86
19.663,20:23:00:00:00:55,2427,-89
19.663,20:23:00:00:00:89,2452,-91
19.663,20:23:00:00:00:44,2462,-92
19.663,20:23:00:00:01:92,2412,-93
19.663,20:23:00:00:01:93,2412,-94
21.6665,20:23:00:00:00:01,2437,-73
21.6665,20:23:00:00:01:62,2437,-74
21.6665,20:23:00:00:00:90,2437,-80
21.6665,20:23:00:00:01:86,2462,-86
21.6665,20:23:00:00:00:55,2427,-87
21.6665,20:23:00:00:01:94,5500,-87
21.6665,20:23:00:00:00:09,5200,-88
21.6665,20:23:00:00:01:88,2462,-88
21.6665,20:23:00:00:01:91,2462,-88
21.6665,20:23:00:00:00:15,2452,-89
21.6665,20:23:00:00:00:46,2462,-90
21.6665,20:23:00:00:00:44,2462,-91
21.6665,20:23:00:00:00:79,5220,-93
21.6665,20:23:00:00:01:71,2462,-95
23.6342,20:23:00:00:01:62,2437,-77
23.6342,20:23:00:00:00:01,2437,-82
23.6342,20:23:00:00:00:90,2437,-83
23.6342,20:23:00:00:00:09,5200,-88
23.6342,20:23:00:00:01:94,5500,-88
23.6342,20:23:00:00:01:91,2462,-89
23.6342,20:23:00:00:00:82,2462,-90
23.6342,20:23:00:00:00:46,2462,-93
25.631,20:23:00:00:00:01,2437,-75
25.631,20:23:00:00:01:62,2437,-81
25.631,20:23:00:00:01:94,5500,-83
25.631,20:23:00:00:00:90,2437,-85
25.631,20:23:00:00:00:09,5200,-88
25.631,20:23:00:00:01:90,5500,-88
25.631,20:23:00:00:00:73,2437,-89
25.631,20:23:00:00:00:55,2427,-90
25.631,20:23:00:00:00:15,2452,-90
25.631,20:23:00:00:00:46,2462,-90
25.631,20:23:00:00:00:88,2462,-90
25.631,20:23:00:00:02:61,5500,-90
25.631,20:23:00:00:01:91,2462,-92
27.6528,20:23:00:00:00:90,2437,-77
27.6528,20:23:00:00:01:62,2437,-79
27.6528,20:23:00:00:00:01,2437,-81
27.6528,20:23:00:00:01:94,5500,-84
27.6528,20:23:00:00:00:15,2452,-87
27.6528,20:23:00:00:00:73,2437,-90
27.6528,20:23:00:00:00:88,2462,-91
27.6528,20:23:00:00:01:81,2462,-95
29.6393,20:23:00:00:00:73,2437,-69
29.6393,20:23:00:00:01:62,2437,-74
29.6393,20:23:00:00:00:90,2437,-76
29.6393,20:23:00:00:00:01,2437,-77
29.6393,20:23:00:00:01:94,5500,-84
29.6393,20:23:00:00:00:55,2427,-86
29.6393,20:23:00:00:00:09,5200,-90
29.6393,20:23:00:00:00:15,2452,-90
29.6393,20:23:00:00:00:80,5220,-91
29.6393,20:23:00:00:01:88,2462,-93
29.6393,20:23:00:00:01:91,2462,-93
31.6713,20:23:00:00:00:01,2437,-75
31.6713,20:23:00:00:01:62,2437,-76
31.6713,20:23:00:00:00:90,2437,-85
31.6713,20:23:00:00:01:94,5500,-85
31.6713,20:23:00:00:00:09,5200,-90
31.6713,20:23:00:00:00:73,2437,-91
31.6713,20:23:00:00:01:88,2462,-91
31.6713,20:23:00:00:01:91,2462,-92
31.6713,20:23:00:00:01:86,2462,-92
33.6144,20:23:00:00:01:62,2437,-73
33.6144,20:23:00:00:00:01,2437,-79
33.6144,20:23:00:00:00:90,2437,-83
33.6144,20:23:00:00:01:94,5500,-83
33.6144,20:23:00:00:00:73,2437,-89
33.6144,20:23:00:00:00:09,5200,-90
33.6144,20:23:00:00:02:60,5500,-90
33.6144,20:23:00:00:00:80,5220,-92
33.6144,20:23:00:00:01:86,2462,-94
35.6478,20:23:00:00:01:62,2437,-74
35.6478,20:23:00:00:00:01,2437,-78
35.6478,20:23:00:00:00:90,2437,-80
35.6478,20:23:00:00:01:91,2462,-84
35.6478,20:23:00:00:01:86,2462,-84
35.6478,20:23:00:00:00:09,5200,-87
35.6478,20:23:00:00:01:94,5500,-87
35.6478,20:23:00:00:00:55,2427,-90
35.6478,20:23:00:00:01:97,2437,-95
37.6584,20:23:00:00:00:90,2437,-80
37.6584,20:23:00:00:01:62,2437,-80
37.6584,20:23:00:00:00:01,2437,-81
37.6584,20:23:00:00:00:09,5200,-86
37.6584,20:23:00:00:01:94,5500,-87
37.6584,20:23:00:00:01:88,2462,-87
37.6584,20:23:00:00:01:91,2462,-87
37.6584,20:23:00:00:01:86,2462,-87
37.6584,20:23:00:00:00:73,2437,-88
37.6584,20:23:00:00:02:59,5500,-89
37.6584,20:23:00:00:00:55,2427,-92
37.6584,20:23:00:00:01:98,2437,-94
39.6978,20:23:00:00:00:01,2437,-75
39.6978,20:23:00:00:00:90,2437,-79
39.6978,20:23:00:00:01:62,2437,-79
39.6978,20:23:00:00:01:86,2462,-85
39.6978,20:23:00:00:00:09,5200,-86
39.6978,20:23:00:00:00:73,2437,-88
39.6978,20:23:00:00:00:55,2427,-92
39.6978,20:23:00:00:01:88,2462,-92
39.6978,20:23:00:00:01:91,2462,-94
39.6978,20:23:00:00:00:88,2462,-94
41.605,20:23:00:00:00:01,2437,-78
41.605,20:23:00:00:00:90,2437,-79
41.605,20:23:00:00:01:62,2437,-79
41.605,20:23:00:00:01:94,5500,-85
41.605,20:23:00:00:00:73,2437,-87
41.605,20:23:00:00:01:88,2462,-87
41.605,20:23:00:00:00:09,5200,-88
41.605,20:23:00:00:02:60,5500,-89
41.605,20:23:00:00:01:91,2462,-92
41.605,20:23:00:00:01:86,2462,-92
41.605,20:23:00:00:01:71,2462,-95
43.6808,20:23:00:00:00:01,2437,-76
43.6808,20:23:00:00:01:62,2437,-81
43.6808,20:23:00:00:00:90,2437,-82
43.6808,20:23:00:00:01:94,5500,-85
43.6808,20:23:00:00:01:88,2462,-87
43.6808,20:23:00:00:01:86,2462,-87
43.6808,20:23:00:00:00:09,5200,-89
43.6808,20:23:00:00:02:60,5500,-89
43.6808,20:23:00:00:00:73,2437,-90
43.6808,20:23:00:00:00:88,2462,-91
43.6808,20:23:00:00:00:65,2437,-95
43.6808,20:23:00:00:01:84,2412,-97
