AppTimestamp(s),SensorTimestamp(s),gyro_x,gyro_y,gyro_z
0.0442,2558.6338,-0.05815,-0.34633,0.13078
0.0477,2558.6538,-0.63297,-0.41597,0.31282
0.0506,2558.6738,-1.13449,-0.4966,0.41544
0.0629,2558.6938,-0.83944,-0.81242,0.21447
0.0787,2558.7138,-0.34098,-0.97247,0.03304
0.1294,2558.7338,-0.08014,-1.30478,-0.08913
0.1402,2558.7538,-0.11129,-1.67496,-0.10074
0.1626,2558.7738,-0.64824,-1.64442,-0.08058
0.1653,2558.7938,-1.01171,-1.31089,0.05381
0.1826,2558.8138,-1.02209,-1.24186,0.19553
0.2025,2558.8338,-1.00499,-1.23269,0.24929
0.2236,2558.8538,-0.58838,-1.09097,-0.0085
0.2393,2558.8739,-0.14367,-1.36159,-0.11051
0.2591,2558.8939,-0.35991,-1.29928,0.27983
0.2771,2558.9139,-0.50652,-0.70307,0.36902
0.3002,2558.934,-0.54439,-0.23821,0.29388
0.3201,2558.954,-0.81562,0.05318,0.48447
0.3393,2558.974,-1.15465,0.088,0.59565
0.3597,2558.994,-1.20046,-0.70124,0.77402
0.3781,2559.0141,-0.70994,-0.65054,0.57305
0.4042,2559.0341,0.03654,-0.08305,0.48019
0.4213,2559.0541,0.38901,0.78377,0.37818
0.4382,2559.0742,0.38473,1.18755,0.31221
0.4582,2559.0942,0.1129,0.98169,0.20775
0.4802,2559.1142,0.11168,0.53698,0.06236
0.5032,2559.1342,0.19231,0.33845,-0.03843
0.5264,2559.1543,0.18254,0.45207,-0.02499
0.5461,2559.1743,0.06769,0.71169,-0.00667
0.5589,2559.1943,-0.13511,0.52232,-0.13861
0.5776,2559.2144,-0.10824,0.25476,-0.21314
0.603,2559.2344,0.06525,0.17596,-0.06103
0.6207,2559.2544,0.14894,0.25721,0.1992
0.6379,2559.2744,0.21674,0.13503,0.18454
0.6605,2559.2945,0.36763,0.01103,0.02938
0.6773,2559.3145,0.16482,-0.03723,-0.06714
0.6982,2559.3345,-0.15283,-0.01952,-0.04271
0.7208,2559.3546,-0.286,0.1723,-0.04759
0.7382,2559.3746,-0.36236,0.40687,0.00677
0.7646,2559.3947,-0.31776,0.35555,0.05809
0.7957,2559.4148,-0.21514,0.23155,0.15766
0.8078,2559.4348,-0.06914,0.21017,0.3232
0.8239,2559.4548,0.04448,0.1442,0.20469
