AppTimestamp(s),Latitude_degrees,Longitude_degrees,floor_ID
60.4451,49.460948188642,11.110539036217,0
88.2289,49.460927758279,11.110502094597,-2
97.4505,49.461013377334,11.110529162966,-2
107.7381,49.461013377334,11.110529162966,-2
116.703,49.460927758279,11.110502094597,-2
145.7327,49.460948188642,11.110539036217,0
156.5537,49.460948188642,11.110539036217,0
184.6116,49.460927758279,11.110502094597,-2
193.6495,49.461013377334,11.110529162966,-2
206.6348,49.461013377334,11.110529162966,-2
215.4637,49.460927758279,11.110502094597,-2
245.4238,49.460948188642,11.110539036217,0
