AppTimestamp(s),SensorTimestamp(s),mag_x,mag_y,mag_z
0.0436,2558.6338,-6.3,-29.5,-1.5
0.0471,2558.6538,-6.7,-29.4,-1.8
0.0499,2558.6738,-6.9,-29.3,-1.8
0.0624,2558.6938,-7.1,-29.2,-2
0.0782,2558.7138,-7.6,-29,-2.1
0.1277,2558.7338,-8,-28.8,-2.5
0.1392,2558.7538,-8.4,-28.7,-2.7
0.162,2558.7738,-8.7,-28.6,-2.8
0.1647,2558.7938,-9.1,-28.4,-2.9
0.1819,2558.8138,-9.5,-28.3,-3.3
0.2006,2558.8338,-9.8,-28.2,-3.5
0.223,2558.8538,-10,-28,-3.8
0.2389,2558.8739,-10.2,-27.9,-4.1
0.258,2558.8939,-10.5,-27.8,-4.3
0.2768,2558.9139,-10.5,-27.8,-4.3
0.2986,2558.934,-10.5,-27.8,-4.4
0.319,2558.954,-10.7,-27.6,-4.4
0.3383,2558.974,-10.7,-27.6,-4.4
0.3588,2558.994,-10.8,-27.5,-4.5
0.3772,2559.0141,-10.9,-27.4,-4.6
0.4027,2559.0341,-11,-27.4,-4.4
0.4202,2559.0541,-10.9,-27.3,-4.4
0.4374,2559.0742,-10.9,-27.2,-4.6
0.4573,2559.0942,-11,-27.1,-4.7
0.4791,2559.1142,-11,-26.9,-4.6
0.502,2559.1342,-11,-26.8,-4.7
0.5227,2559.1543,-11,-26.7,-4.8
0.5451,2559.1743,-11.2,-26.5,-4.8
0.558,2559.1943,-11.3,-26.4,-4.9
0.5767,2559.2144,-11.7,-26.1,-5.2
0.6023,2559.2344,-12.1,-25.8,-5.4
0.6196,2559.2544,-12.1,-25.7,-5.6
0.6372,2559.2744,-12.4,-25.4,-5.9
0.6599,2559.2945,-12.5,-25.3,-6
0.6768,2559.3145,-12.7,-25.2,-6.2
0.6977,2559.3345,-12.9,-25,-6.5
0.7198,2559.3546,-13.2,-24.9,-6.7
0.7376,2559.3746,-13.4,-24.8,-6.8
0.7627,2559.3947,-13.5,-24.6,-7
0.7913,2559.4148,-13.6,-24.5,-7.1
0.8062,2559.4348,-13.7,-24.5,-7.2
0.8228,2559.4548,-13.7,-24.4,-7.3
0.8408,2559.4749,-13.6,-24.4,-7.4
0.8596,2559.4949,-13.6,-24.4,-7.4
0.8778,2559.5149,-13.6,-24.4,-7.5
0.9046,2559.5349,-13.3,-24.5,-7.5
0.9199,2559.555,-13.3,-24.6,-7.4
0.9377,2559.575,-13.4,-24.7,-7.2
0.9598,2559.595,-13.1,-24.8,-6.9
0.991,2559.6151,-13.2,-24.7,-6.7
1.0043,2559.6351,-13.1,-24.9,-6.5
1.0205,2559.6551,-13.1,-25.1,-6.2
1.0431,2559.6751,-13.4,-25.9,-2.8
1.07,2559.6952,-13.8,-27.5,0.9
1.0936,2559.7152,-14.7,-27.2,6.8
1.1073,2559.7352,-12.4,-27.2,11.4
1.1287,2559.7553,-8.7,-26.2,16.2
